"Year","SSP_Scenario","Scenario_region","Population","Type","Total_kg","total_Kt"
2050,"SSP4","Central Europe",1981120263.91221,"poultry",17980142974.2501,17980.1429742501
2050,"SSP5","East Asia",1464277473.14625,"poultry",23372631952.3179,23372.6319523179
2050,"SSP5","Central Europe",1464277473.14625,"poultry",21389128561.1632,21389.1285611632
2050,"SSP5","Central Latin America",1464277473.14625,"poultry",27334662399.256,27334.662399256
2050,"SSP5","North Africa and Middle East",1464277473.14625,"poultry",21108892273.7144,21108.8922737144
2015,"SSP1","Central Europe",900712443.824514,"mutton",2150184548.90598,2150.18454890598
2015,"SSP1","East Asia",900712443.824514,"mutton",1550910797.20207,1550.91079720207
2015,"SSP1","North Africa and Middle East",900712443.824514,"mutton",2530189220.71082,2530.18922071082
2015,"SSP1","Central Latin America",900712443.824514,"mutton",1097166709.84813,1097.16670984813
2015,"SSP2","North Africa and Middle East",910603596.138927,"mutton",2598709783.15452,2598.70978315452
2015,"SSP2","Central Europe",910603596.138927,"mutton",2192851798.22147,2192.85179822147
2015,"SSP2","Central Latin America",910603596.138927,"mutton",1108761941.78554,1108.76194178554
2015,"SSP2","East Asia",910603596.138927,"mutton",1583275163.08948,1583.27516308948
2015,"SSP3","North Africa and Middle East",918630017.638777,"mutton",2611376515.34436,2611.37651534436
2015,"SSP3","Central Latin America",918630017.638777,"mutton",1123112670.55508,1123.11267055508
2015,"SSP3","East Asia",918630017.638777,"mutton",1589990559.81504,1589.99055981504
2015,"SSP3","Central Europe",918630017.638777,"mutton",2215496922.78122,2215.49692278122
2015,"SSP4","Central Latin America",918135325.131269,"mutton",1125668870.62117,1125.66887062117
2015,"SSP4","East Asia",918135325.131269,"mutton",1589134332.1697,1589.1343321697
2015,"SSP4","North Africa and Middle East",918135325.131269,"mutton",2609970259.97319,2609.97025997319
2015,"SSP4","Central Europe",918135325.131269,"mutton",2214303852.98483,2214.30385298483
2015,"SSP5","East Asia",900141094.224691,"mutton",1554892142.20512,1554.89214220512
2015,"SSP5","Central Europe",900141094.224691,"mutton",2152281020.27829,2152.28102027829
2015,"SSP5","Central Latin America",900141094.224691,"mutton",1099095511.83334,1099.09551183334
2015,"SSP5","North Africa and Middle East",900141094.224691,"mutton",2532026640.61286,2532.02664061286
2020,"SSP1","Central Europe",996712840.31437,"mutton",2308010647.42919,2308.01064742919
2020,"SSP1","East Asia",996712840.31437,"mutton",1727413485.07844,1727.41348507844
2020,"SSP1","North Africa and Middle East",996712840.31437,"mutton",2714613444.91144,2714.61344491144
2020,"SSP1","Central Latin America",996712840.31437,"mutton",1092642970.6101,1092.6429706101
2020,"SSP2","North Africa and Middle East",1022193524.96734,"mutton",2695365650.07574,2695.36565007574
2020,"SSP2","Central Europe",1022193524.96734,"mutton",2366425988.49389,2366.42598849389
2020,"SSP2","Central Latin America",1022193524.96734,"mutton",1199810735.86257,1199.81073586257
2020,"SSP2","East Asia",1022193524.96734,"mutton",1683580772.92932,1683.58077292932
2020,"SSP3","North Africa and Middle East",1045757432.98215,"mutton",2717760940.5903,2717.7609405903
2020,"SSP3","Central Latin America",1045757432.98215,"mutton",1176570732.29416,1176.57073229416
2020,"SSP3","East Asia",1045757432.98215,"mutton",1703517524.04633,1703.51752404633
2020,"SSP3","Central Europe",1045757432.98215,"mutton",2345240850.17877,2345.24085017877
2020,"SSP4","Central Latin America",1044232336.73396,"mutton",1174854862.48251,1174.85486248251
2020,"SSP4","East Asia",1044232336.73396,"mutton",1698206320.40983,1698.20632040983
2020,"SSP4","North Africa and Middle East",1044232336.73396,"mutton",2707767939.07373,2707.76793907373
2020,"SSP4","Central Europe",1044232336.73396,"mutton",2341820632.53658,2341.82063253658
2020,"SSP5","East Asia",994750142.535825,"mutton",1752430349.5091,1752.4303495091
2020,"SSP5","Central Europe",994750142.535825,"mutton",2336630264.57413,2336.63026457413
2020,"SSP5","Central Latin America",994750142.535825,"mutton",1109545220.83876,1109.54522083876
2020,"SSP5","North Africa and Middle East",994750142.535825,"mutton",2760035363.92259,2760.03536392259
2025,"SSP1","Central Europe",1091533249.81059,"mutton",2942899206.7964,2942.8992067964
2025,"SSP1","East Asia",1091533249.81059,"mutton",2120734454.40741,2120.73445440741
2025,"SSP1","North Africa and Middle East",1091533249.81059,"mutton",3250419338.2098,3250.4193382098
2025,"SSP1","Central Latin America",1091533249.81059,"mutton",1230143691.64318,1230.14369164318
2025,"SSP2","North Africa and Middle East",1137645211.04193,"mutton",3298378331.31579,3298.37833131579
2025,"SSP2","Central Europe",1137645211.04193,"mutton",2898554795.39813,2898.55479539812
2025,"SSP2","Central Latin America",1137645211.04193,"mutton",1249008280.48171,1249.00828048171
2025,"SSP2","East Asia",1137645211.04193,"mutton",2103161627.30247,2103.16162730247
2025,"SSP3","North Africa and Middle East",1185186940.95101,"mutton",3085706393.70064,3085.70639370064
2025,"SSP3","Central Latin America",1185186940.95101,"mutton",1317172368.69389,1317.17236869389
2025,"SSP3","East Asia",1185186940.95101,"mutton",1925910258.14787,1925.91025814787
2025,"SSP3","Central Europe",1185186940.95101,"mutton",2871606807.86262,2871.60680786262
2025,"SSP4","Central Latin America",1181892226.26957,"mutton",1255255278.38517,1255.25527838517
2025,"SSP4","East Asia",1181892226.26957,"mutton",1925165777.95944,1925.16577795944
2025,"SSP4","North Africa and Middle East",1181892226.26957,"mutton",3081116304.69103,3081.11630469103
2025,"SSP4","Central Europe",1181892226.26957,"mutton",2805368527.54488,2805.36852754488
2025,"SSP5","East Asia",1087101836.11198,"mutton",2258813977.19441,2258.81397719441
2025,"SSP5","Central Europe",1087101836.11198,"mutton",2958721471.11122,2958.72147111122
2025,"SSP5","Central Latin America",1087101836.11198,"mutton",1305831608.86817,1305.83160886817
2025,"SSP5","North Africa and Middle East",1087101836.11198,"mutton",3305253761.32273,3305.25376132273
2030,"SSP1","Central Europe",1181202385.29684,"mutton",3459067690.27002,3459.06769027002
2030,"SSP1","East Asia",1181202385.29684,"mutton",2660275466.44124,2660.27546644124
2030,"SSP1","North Africa and Middle East",1181202385.29684,"mutton",3956956649.8702,3956.9566498702
2030,"SSP1","Central Latin America",1181202385.29684,"mutton",1411557118.36272,1411.55711836272
2030,"SSP2","North Africa and Middle East",1255444397.1806,"mutton",3884124748.96929,3884.12474896929
2030,"SSP2","Central Europe",1255444397.1806,"mutton",3406142098.85063,3406.14209885063
2030,"SSP2","Central Latin America",1255444397.1806,"mutton",1387958561.01766,1387.95856101766
2030,"SSP2","East Asia",1255444397.1806,"mutton",2537631259.57974,2537.63125957974
2030,"SSP3","North Africa and Middle East",1337405242.76044,"mutton",3689665989.26881,3689.66598926881
2030,"SSP3","Central Latin America",1337405242.76044,"mutton",1438491468.34269,1438.49146834269
2030,"SSP3","East Asia",1337405242.76044,"mutton",2249298289.9711,2249.2982899711
2030,"SSP3","Central Europe",1337405242.76044,"mutton",3280364572.88833,3280.36457288833
2030,"SSP4","Central Latin America",1331684743.97647,"mutton",1437636430.53294,1437.63643053294
2030,"SSP4","East Asia",1331684743.97647,"mutton",2305601558.90288,2305.60155890288
2030,"SSP4","North Africa and Middle East",1331684743.97647,"mutton",3759137190.25715,3759.13719025715
2030,"SSP4","Central Europe",1331684743.97647,"mutton",3331192022.31083,3331.19202231083
2030,"SSP5","East Asia",1173819717.37501,"mutton",2758758904.98015,2758.75890498015
2030,"SSP5","Central Europe",1173819717.37501,"mutton",3556347132.96795,3556.34713296795
2030,"SSP5","Central Latin America",1173819717.37501,"mutton",1460932871.42697,1460.93287142697
2030,"SSP5","North Africa and Middle East",1173819717.37501,"mutton",4027425668.3707,4027.4256683707
2035,"SSP1","Central Europe",1268628968.5527,"mutton",4042652544.68109,4042.65254468109
2035,"SSP1","East Asia",1268628968.5527,"mutton",3083541950.16513,3083.54195016513
2035,"SSP1","North Africa and Middle East",1268628968.5527,"mutton",4638193564.36039,4638.19356436039
2035,"SSP1","Central Latin America",1268628968.5527,"mutton",1697127432.11591,1697.12743211591
2035,"SSP2","North Africa and Middle East",1373973759.14438,"mutton",4656398934.41897,4656.39893441896
2035,"SSP2","Central Europe",1373973759.14438,"mutton",3998061032.50343,3998.06103250343
2035,"SSP2","Central Latin America",1373973759.14438,"mutton",1573352274.47789,1573.35227447789
2035,"SSP2","East Asia",1373973759.14438,"mutton",2993628442.24369,2993.62844224369
2035,"SSP3","North Africa and Middle East",1495467392.44111,"mutton",4393588889.59594,4393.58888959594
2035,"SSP3","Central Latin America",1495467392.44111,"mutton",1573845805.78523,1573.84580578523
2035,"SSP3","East Asia",1495467392.44111,"mutton",2697338994.65787,2697.33899465787
2035,"SSP3","Central Europe",1495467392.44111,"mutton",3800435847.95989,3800.43584795989
2035,"SSP4","Central Latin America",1486389922.16878,"mutton",1533594734.60562,1533.59473460562
2035,"SSP4","East Asia",1486389922.16878,"mutton",2745558784.90644,2745.55878490644
2035,"SSP4","North Africa and Middle East",1486389922.16878,"mutton",4425530084.70646,4425.53008470646
2035,"SSP4","Central Europe",1486389922.16878,"mutton",3804789953.54724,3804.78995354724
2035,"SSP5","East Asia",1257851769.39312,"mutton",3568552748.18065,3568.55274818065
2035,"SSP5","Central Europe",1257851769.39312,"mutton",4489804936.43298,4489.80493643298
2035,"SSP5","Central Latin America",1257851769.39312,"mutton",1986368382.39432,1986.36838239432
2035,"SSP5","North Africa and Middle East",1257851769.39312,"mutton",4840308826.00706,4840.30882600706
2040,"SSP1","Central Europe",1350538145.01664,"mutton",5264022202.15561,5264.02220215561
2040,"SSP1","East Asia",1350538145.01664,"mutton",4379447472.87231,4379.44747287231
2040,"SSP1","North Africa and Middle East",1350538145.01664,"mutton",5820345114.24675,5820.34511424675
2040,"SSP1","Central Latin America",1350538145.01664,"mutton",2583996905.60777,2583.99690560777
2040,"SSP2","North Africa and Middle East",1491265642.64493,"mutton",5461516020.23556,5461.51602023556
2040,"SSP2","Central Europe",1491265642.64493,"mutton",4602907316.42096,4602.90731642096
2040,"SSP2","Central Latin America",1491265642.64493,"mutton",1883793034.46945,1883.79303446945
2040,"SSP2","East Asia",1491265642.64493,"mutton",3621324160.87899,3621.32416087899
2040,"SSP3","North Africa and Middle East",1659910200.50307,"mutton",5138503620.61763,5138.50362061763
2040,"SSP3","Central Latin America",1659910200.50307,"mutton",1944522092.17065,1944.52209217065
2040,"SSP3","East Asia",1659910200.50307,"mutton",3212164468.02193,3212.16446802193
2040,"SSP3","Central Europe",1659910200.50307,"mutton",4409047506.80385,4409.04750680385
2040,"SSP4","Central Latin America",1646655145.30006,"mutton",1957950576.18701,1957.95057618701
2040,"SSP4","East Asia",1646655145.30006,"mutton",3306621909.60383,3306.62190960383
2040,"SSP4","North Africa and Middle East",1646655145.30006,"mutton",5244925890.3976,5244.9258903976
2040,"SSP4","Central Europe",1646655145.30006,"mutton",4588343067.65015,4588.34306765015
2040,"SSP5","East Asia",1335860194.28455,"mutton",5203802441.66031,5203.80244166031
2040,"SSP5","Central Europe",1335860194.28455,"mutton",6029591789.98818,6029.59178998818
2040,"SSP5","Central Latin America",1335860194.28455,"mutton",2878444965.67593,2878.44496567593
2040,"SSP5","North Africa and Middle East",1335860194.28455,"mutton",6320604268.40445,6320.60426840445
2045,"SSP1","Central Europe",1424136935.72288,"mutton",6714364582.03091,6714.36458203091
2045,"SSP1","East Asia",1424136935.72288,"mutton",5711310809.77687,5711.31080977687
2045,"SSP1","North Africa and Middle East",1424136935.72288,"mutton",7255360521.94323,7255.36052194323
2045,"SSP1","Central Latin America",1424136935.72288,"mutton",3572439427.50021,3572.43942750021
2045,"SSP2","North Africa and Middle East",1605175585.1326,"mutton",6757945004.6164,6757.9450046164
2045,"SSP2","Central Europe",1605175585.1326,"mutton",5547941227.04321,5547.94122704321
2045,"SSP2","Central Latin America",1605175585.1326,"mutton",2761494621.96671,2761.49462196671
2045,"SSP2","East Asia",1605175585.1326,"mutton",4644241698.16869,4644.24169816869
2045,"SSP3","North Africa and Middle East",1830109832.57829,"mutton",6305321452.27774,6305.32145227774
2045,"SSP3","Central Latin America",1830109832.57829,"mutton",2571197035.47707,2571.19703547707
2045,"SSP3","East Asia",1830109832.57829,"mutton",3943562984.8984,3943.5629848984
2045,"SSP3","Central Europe",1830109832.57829,"mutton",5502876454.77807,5502.87645477807
2045,"SSP4","Central Latin America",1811950674.46014,"mutton",2394165572.25504,2394.16557225504
2045,"SSP4","East Asia",1811950674.46014,"mutton",4226559759.95679,4226.55975995679
2045,"SSP4","North Africa and Middle East",1811950674.46014,"mutton",6693904490.62761,6693.90449062761
2045,"SSP4","Central Europe",1811950674.46014,"mutton",5499438563.92971,5499.43856392971
2045,"SSP5","East Asia",1405100374.06876,"mutton",6034874123.86444,6034.87412386444
2045,"SSP5","Central Europe",1405100374.06876,"mutton",6760740881.05381,6760.74088105381
2045,"SSP5","Central Latin America",1405100374.06876,"mutton",3418975149.54402,3418.97514954402
2045,"SSP5","North Africa and Middle East",1405100374.06876,"mutton",7316264035.7515,7316.2640357515
2050,"SSP1","Central Europe",1488035847.16757,"mutton",6910972814.92812,6910.97281492812
2050,"SSP1","East Asia",1488035847.16757,"mutton",6336877052.81307,6336.87705281307
2050,"SSP1","North Africa and Middle East",1488035847.16757,"mutton",7936906676.22532,7936.90667622532
2050,"SSP1","Central Latin America",1488035847.16757,"mutton",3608896062.47558,3608.89606247558
2050,"SSP2","North Africa and Middle East",1714457208.77821,"mutton",8194811142.80566,8194.81114280566
2050,"SSP2","Central Europe",1714457208.77821,"mutton",6954026940.65315,6954.02694065315
2050,"SSP2","Central Latin America",1714457208.77821,"mutton",4245364371.49185,4245.36437149185
2050,"SSP2","East Asia",1714457208.77821,"mutton",6130789185.29549,6130.78918529549
2050,"SSP3","North Africa and Middle East",2004913219.23997,"mutton",7816482744.33884,7816.48274433884
2050,"SSP3","Central Latin America",2004913219.23997,"mutton",3939717129.34464,3939.71712934464
2050,"SSP3","East Asia",2004913219.23997,"mutton",5451047302.97591,5451.04730297591
2050,"SSP3","Central Europe",2004913219.23997,"mutton",6959494204.54177,6959.49420454177
2050,"SSP4","Central Latin America",1981120263.91221,"mutton",3693206785.908,3693.206785908
2050,"SSP4","East Asia",1981120263.91221,"mutton",5681192244.73856,5681.19224473856
2050,"SSP4","North Africa and Middle East",1981120263.91221,"mutton",8231852068.99611,8231.85206899612
2050,"SSP4","Central Europe",1981120263.91221,"mutton",6891645334.54739,6891.64533454739
2050,"SSP5","East Asia",1464277473.14625,"mutton",6316726782.98535,6316.72678298535
2050,"SSP5","Central Europe",1464277473.14625,"mutton",6253657243.53262,6253.65724353262
2050,"SSP5","Central Latin America",1464277473.14625,"mutton",3458801156.01881,3458.80115601881
2050,"SSP5","North Africa and Middle East",1464277473.14625,"mutton",7955229829.56456,7955.22982956456
2015,"SSP1","Central Europe",900712443.824514,"pork",5977520852.40763,5977.52085240763
2015,"SSP1","East Asia",900712443.824514,"pork",6248051500.19234,6248.05150019234
2015,"SSP1","North Africa and Middle East",900712443.824514,"pork",3177892163.2709,3177.8921632709
2015,"SSP1","Central Latin America",900712443.824514,"pork",3385319643.60134,3385.31964360134
2015,"SSP2","North Africa and Middle East",910603596.138927,"pork",3205060798.87348,3205.06079887348
2015,"SSP2","Central Europe",910603596.138927,"pork",6035851341.19852,6035.85134119852
2015,"SSP2","Central Latin America",910603596.138927,"pork",3418685460.14224,3418.68546014224
2015,"SSP2","East Asia",910603596.138927,"pork",6311420676.38925,6311.42067638925
2015,"SSP3","North Africa and Middle East",918630017.638777,"pork",3224824305.09233,3224.82430509233
2015,"SSP3","Central Latin America",918630017.638777,"pork",3438370481.55407,3438.37048155407
2015,"SSP3","East Asia",918630017.638777,"pork",6354392020.09366,6354.39202009366
2015,"SSP3","Central Europe",918630017.638777,"pork",6081039806.31537,6081.03980631537
2015,"SSP4","Central Latin America",918135325.131269,"pork",3438349686.2699,3438.3496862699
2015,"SSP4","East Asia",918135325.131269,"pork",6350970109.1374,6350.9701091374
2015,"SSP4","North Africa and Middle East",918135325.131269,"pork",3223087701.24625,3223.08770124625
2015,"SSP4","Central Europe",918135325.131269,"pork",6077765098.5742,6077.7650985742
2015,"SSP5","East Asia",900141094.224691,"pork",6260904851.3891,6260.9048513891
2015,"SSP5","Central Europe",900141094.224691,"pork",5977259126.86821,5977.25912686821
2015,"SSP5","Central Latin America",900141094.224691,"pork",3387953652.15453,3387.95365215453
2015,"SSP5","North Africa and Middle East",900141094.224691,"pork",3175847395.44566,3175.84739544566
2020,"SSP1","Central Europe",996712840.31437,"pork",7045546511.09882,7045.54651109882
2020,"SSP1","East Asia",996712840.31437,"pork",7170791671.54012,7170.79167154012
2020,"SSP1","North Africa and Middle East",996712840.31437,"pork",3511066984.87517,3511.06698487517
2020,"SSP1","Central Latin America",996712840.31437,"pork",3847890956.7257,3847.8909567257
2020,"SSP2","North Africa and Middle East",1022193524.96734,"pork",3560275629.44901,3560.27562944901
2020,"SSP2","Central Europe",1022193524.96734,"pork",7136783096.15552,7136.78309615552
2020,"SSP2","Central Latin America",1022193524.96734,"pork",3916845536.971,3916.845536971
2020,"SSP2","East Asia",1022193524.96734,"pork",7185648162.11189,7185.64816211189
2020,"SSP3","North Africa and Middle East",1045757432.98215,"pork",3660705935.44732,3660.70593544732
2020,"SSP3","Central Latin America",1045757432.98215,"pork",3994884660.26427,3994.88466026427
2020,"SSP3","East Asia",1045757432.98215,"pork",7269231461.71916,7269.23146171916
2020,"SSP3","Central Europe",1045757432.98215,"pork",7178361733.91005,7178.36173391005
2020,"SSP4","Central Latin America",1044232336.73396,"pork",3989058659.49659,3989.05865949659
2020,"SSP4","East Asia",1044232336.73396,"pork",7261378222.9296,7261.3782229296
2020,"SSP4","North Africa and Middle East",1044232336.73396,"pork",3661345055.32713,3661.34505532713
2020,"SSP4","Central Europe",1044232336.73396,"pork",7167893060.96227,7167.89306096227
2020,"SSP5","East Asia",994750142.535825,"pork",7197176106.97123,7197.17610697123
2020,"SSP5","Central Europe",994750142.535825,"pork",7062517762.2691,7062.5177622691
2020,"SSP5","Central Latin America",994750142.535825,"pork",3887084054.5816,3887.0840545816
2020,"SSP5","North Africa and Middle East",994750142.535825,"pork",3514266460.4687,3514.2664604687
2025,"SSP1","Central Europe",1091533249.81059,"pork",9524218721.84004,9524.21872184004
2025,"SSP1","East Asia",1091533249.81059,"pork",8831328974.6143,8831.3289746143
2025,"SSP1","North Africa and Middle East",1091533249.81059,"pork",4261277435.91572,4261.27743591572
2025,"SSP1","Central Latin America",1091533249.81059,"pork",4721379315.98791,4721.37931598791
2025,"SSP2","North Africa and Middle East",1137645211.04193,"pork",4111358506.08207,4111.35850608207
2025,"SSP2","Central Europe",1137645211.04193,"pork",8859585547.08977,8859.58554708977
2025,"SSP2","Central Latin America",1137645211.04193,"pork",4522006983.38115,4522.00698338115
2025,"SSP2","East Asia",1137645211.04193,"pork",8449513993.0441,8449.5139930441
2025,"SSP3","North Africa and Middle East",1185186940.95101,"pork",4197660945.96998,4197.66094596998
2025,"SSP3","Central Latin America",1185186940.95101,"pork",4573312957.10379,4573.31295710379
2025,"SSP3","East Asia",1185186940.95101,"pork",8355940391.74721,8355.94039174721
2025,"SSP3","Central Europe",1185186940.95101,"pork",8829283572.05848,8829.28357205848
2025,"SSP4","Central Latin America",1181892226.26957,"pork",4566507043.61595,4566.50704361595
2025,"SSP4","East Asia",1181892226.26957,"pork",8332341291.61183,8332.34129161183
2025,"SSP4","North Africa and Middle East",1181892226.26957,"pork",4186981162.76159,4186.98116276159
2025,"SSP4","Central Europe",1181892226.26957,"pork",8810646437.36463,8810.64643736463
2025,"SSP5","East Asia",1087101836.11198,"pork",9068778131.50101,9068.77813150101
2025,"SSP5","Central Europe",1087101836.11198,"pork",9846863884.23854,9846.86388423854
2025,"SSP5","Central Latin America",1087101836.11198,"pork",4839550423.12457,4839.55042312457
2025,"SSP5","North Africa and Middle East",1087101836.11198,"pork",4417040423.45366,4417.04042345366
2030,"SSP1","Central Europe",1181202385.29684,"pork",13086659031.4757,13086.6590314757
2030,"SSP1","East Asia",1181202385.29684,"pork",11191959388.3771,11191.9593883771
2030,"SSP1","North Africa and Middle East",1181202385.29684,"pork",4830134834.54724,4830.13483454724
2030,"SSP1","Central Latin America",1181202385.29684,"pork",5895888195.1998,5895.8881951998
2030,"SSP2","North Africa and Middle East",1255444397.1806,"pork",4932221543.07984,4932.22154307984
2030,"SSP2","Central Europe",1255444397.1806,"pork",12087386340.2824,12087.3863402824
2030,"SSP2","Central Latin America",1255444397.1806,"pork",5586188673.95267,5586.18867395267
2030,"SSP2","East Asia",1255444397.1806,"pork",10577415004.2424,10577.4150042424
2030,"SSP3","North Africa and Middle East",1337405242.76044,"pork",4786362979.52519,4786.36297952519
2030,"SSP3","Central Latin America",1337405242.76044,"pork",5172392112.46165,5172.39211246165
2030,"SSP3","East Asia",1337405242.76044,"pork",9734467481.82134,9734.46748182134
2030,"SSP3","Central Europe",1337405242.76044,"pork",10952110707.0594,10952.1107070594
2030,"SSP4","Central Latin America",1331684743.97647,"pork",5181932050.13201,5181.93205013201
2030,"SSP4","East Asia",1331684743.97647,"pork",9803566918.8012,9803.56691880119
2030,"SSP4","North Africa and Middle East",1331684743.97647,"pork",4775855767.90809,4775.85576790809
2030,"SSP4","Central Europe",1331684743.97647,"pork",11011404339.908,11011.404339908
2030,"SSP5","East Asia",1173819717.37501,"pork",11410473483.2349,11410.4734832349
2030,"SSP5","Central Europe",1173819717.37501,"pork",13334917498.3179,13334.9174983179
2030,"SSP5","Central Latin America",1173819717.37501,"pork",6021721371.85171,6021.72137185171
2030,"SSP5","North Africa and Middle East",1173819717.37501,"pork",4836163389.71046,4836.16338971046
2035,"SSP1","Central Europe",1268628968.5527,"pork",15503560481.9988,15503.5604819988
2035,"SSP1","East Asia",1268628968.5527,"pork",12743148000.0145,12743.1480000145
2035,"SSP1","North Africa and Middle East",1268628968.5527,"pork",5065779265.2582,5065.7792652582
2035,"SSP1","Central Latin America",1268628968.5527,"pork",6631764206.22095,6631.76420622095
2035,"SSP2","North Africa and Middle East",1373973759.14438,"pork",5299454357.79114,5299.45435779114
2035,"SSP2","Central Europe",1373973759.14438,"pork",15491382332.0597,15491.3823320597
2035,"SSP2","Central Latin America",1373973759.14438,"pork",6642376309.0969,6642.3763090969
2035,"SSP2","East Asia",1373973759.14438,"pork",12906797864.553,12906.797864553
2035,"SSP3","North Africa and Middle East",1495467392.44111,"pork",5342847978.82158,5342.84797882158
2035,"SSP3","Central Latin America",1495467392.44111,"pork",5873125651.10291,5873.12565110292
2035,"SSP3","East Asia",1495467392.44111,"pork",11253867257.2956,11253.8672572956
2035,"SSP3","Central Europe",1495467392.44111,"pork",13266749267.8451,13266.7492678451
2035,"SSP4","Central Latin America",1486389922.16878,"pork",5893673800.8844,5893.6738008844
2035,"SSP4","East Asia",1486389922.16878,"pork",11387160659.281,11387.160659281
2035,"SSP4","North Africa and Middle East",1486389922.16878,"pork",5302071148.97374,5302.07114897374
2035,"SSP4","Central Europe",1486389922.16878,"pork",13476147850.3052,13476.1478503052
2035,"SSP5","East Asia",1257851769.39312,"pork",13298964868.4363,13298.9648684363
2035,"SSP5","Central Europe",1257851769.39312,"pork",16474147719.6553,16474.1477196553
2035,"SSP5","Central Latin America",1257851769.39312,"pork",6984304291.42515,6984.30429142515
2035,"SSP5","North Africa and Middle East",1257851769.39312,"pork",5232854758.61692,5232.85475861692
2040,"SSP1","Central Europe",1350538145.01664,"pork",19765161221.3085,19765.1612213085
2040,"SSP1","East Asia",1350538145.01664,"pork",15164931523.6733,15164.9315236733
2040,"SSP1","North Africa and Middle East",1350538145.01664,"pork",5824381600.92353,5824.38160092353
2040,"SSP1","Central Latin America",1350538145.01664,"pork",8058195735.93314,8058.19573593314
2040,"SSP2","North Africa and Middle East",1491265642.64493,"pork",5862443165.55321,5862.44316555321
2040,"SSP2","Central Europe",1491265642.64493,"pork",18681358997.659,18681.358997659
2040,"SSP2","Central Latin America",1491265642.64493,"pork",7658932534.72621,7658.93253472621
2040,"SSP2","East Asia",1491265642.64493,"pork",14511605548.9378,14511.6055489378
2040,"SSP3","North Africa and Middle East",1659910200.50307,"pork",5976599901.77309,5976.59990177309
2040,"SSP3","Central Latin America",1659910200.50307,"pork",6632407588.56662,6632.40758856662
2040,"SSP3","East Asia",1659910200.50307,"pork",12785396086.0835,12785.3960860835
2040,"SSP3","Central Europe",1659910200.50307,"pork",16093552768.9258,16093.5527689258
2040,"SSP4","Central Latin America",1646655145.30006,"pork",6883908693.81734,6883.90869381735
2040,"SSP4","East Asia",1646655145.30006,"pork",13220184193.0957,13220.1841930957
2040,"SSP4","North Africa and Middle East",1646655145.30006,"pork",6089241133.06151,6089.24113306151
2040,"SSP4","Central Europe",1646655145.30006,"pork",16671619271.4721,16671.6192714721
2040,"SSP5","East Asia",1335860194.28455,"pork",16260666789.5858,16260.6667895858
2040,"SSP5","Central Europe",1335860194.28455,"pork",21722637994.3925,21722.6379943925
2040,"SSP5","Central Latin America",1335860194.28455,"pork",8903236751.8704,8903.2367518704
2040,"SSP5","North Africa and Middle East",1335860194.28455,"pork",6070850715.77789,6070.85071577789
2045,"SSP1","Central Europe",1424136935.72288,"pork",23532429612.6063,23532.4296126063
2045,"SSP1","East Asia",1424136935.72288,"pork",17359132942.4863,17359.1329424863
2045,"SSP1","North Africa and Middle East",1424136935.72288,"pork",7020735275.09695,7020.73527509695
2045,"SSP1","Central Latin America",1424136935.72288,"pork",10242112794.3357,10242.1127943357
2045,"SSP2","North Africa and Middle East",1605175585.1326,"pork",6770137096.07498,6770.13709607498
2045,"SSP2","Central Europe",1605175585.1326,"pork",22024157344.4088,22024.1573444088
2045,"SSP2","Central Latin America",1605175585.1326,"pork",9299087191.4825,9299.0871914825
2045,"SSP2","East Asia",1605175585.1326,"pork",16204130035.965,16204.130035965
2045,"SSP3","North Africa and Middle East",1830109832.57829,"pork",6896067043.80739,6896.06704380739
2045,"SSP3","Central Latin America",1830109832.57829,"pork",7811259450.88763,7811.25945088763
2045,"SSP3","East Asia",1830109832.57829,"pork",14076925231.4031,14076.9252314031
2045,"SSP3","Central Europe",1830109832.57829,"pork",18513150857.8214,18513.1508578214
2045,"SSP4","Central Latin America",1811950674.46014,"pork",8786098596.00125,8786.09859600125
2045,"SSP4","East Asia",1811950674.46014,"pork",15527709134.5501,15527.7091345501
2045,"SSP4","North Africa and Middle East",1811950674.46014,"pork",7137659320.12963,7137.65932012963
2045,"SSP4","Central Europe",1811950674.46014,"pork",20492498911.6281,20492.4989116281
2045,"SSP5","East Asia",1405100374.06876,"pork",19378255050.3115,19378.2550503115
2045,"SSP5","Central Europe",1405100374.06876,"pork",26957050445.6959,26957.0504456959
2045,"SSP5","Central Latin America",1405100374.06876,"pork",11747229465.7156,11747.2294657156
2045,"SSP5","North Africa and Middle East",1405100374.06876,"pork",7711392917.72981,7711.39291772981
2050,"SSP1","Central Europe",1488035847.16757,"pork",28678782460.4769,28678.7824604769
2050,"SSP1","East Asia",1488035847.16757,"pork",20185275588.3811,20185.275588381
2050,"SSP1","North Africa and Middle East",1488035847.16757,"pork",8244049615.50047,8244.04961550047
2050,"SSP1","Central Latin America",1488035847.16757,"pork",12634266957.4889,12634.2669574889
2050,"SSP2","North Africa and Middle East",1714457208.77821,"pork",7795243230.14497,7795.24323014497
2050,"SSP2","Central Europe",1714457208.77821,"pork",25517014988.1419,25517.0149881419
2050,"SSP2","Central Latin America",1714457208.77821,"pork",11164691703.1586,11164.6917031586
2050,"SSP2","East Asia",1714457208.77821,"pork",18662565448.0651,18662.5654480651
2050,"SSP3","North Africa and Middle East",2004913219.23997,"pork",7749332403.5304,7749.3324035304
2050,"SSP3","Central Latin America",2004913219.23997,"pork",9143683300.15957,9143.68330015958
