"Year","SSP_Scenario","Scenario_region","Population","Type","Total_kg","total_Kt"
2040,"SSP1","Central Latin America",1350538145.01664,"mutton_tot",2376470888.31771,2376.47088831771
2040,"SSP2","North Africa and Middle East",1491265642.64493,"mutton_tot",5903458079.16057,5903.45807916057
2040,"SSP2","Central Europe",1491265642.64493,"mutton_tot",4480438551.68945,4480.43855168945
2040,"SSP2","Central Latin America",1491265642.64493,"mutton_tot",1921584368.82843,1921.58436882843
2040,"SSP2","East Asia",1491265642.64493,"mutton_tot",3755002822.70574,3755.00282270574
2040,"SSP3","North Africa and Middle East",1659910200.50307,"mutton_tot",5513737986.92137,5513.73798692137
2040,"SSP3","Central Latin America",1659910200.50307,"mutton_tot",2106566820.63206,2106.56682063206
2040,"SSP3","East Asia",1659910200.50307,"mutton_tot",3637490438.46714,3637.49043846714
2040,"SSP3","Central Europe",1659910200.50307,"mutton_tot",4554143208.38129,4554.14320838129
2040,"SSP4","Central Latin America",1646655145.30006,"mutton_tot",2042593303.10965,2042.59330310965
2040,"SSP4","East Asia",1646655145.30006,"mutton_tot",3624242077.56043,3624.24207756043
2040,"SSP4","North Africa and Middle East",1646655145.30006,"mutton_tot",5612656603.79741,5612.65660379741
2040,"SSP4","Central Europe",1646655145.30006,"mutton_tot",4449579843.68515,4449.57984368515
2040,"SSP5","East Asia",1335860194.28455,"mutton_tot",5049023583.3631,5049.0235833631
2040,"SSP5","Central Europe",1335860194.28455,"mutton_tot",5784576725.89111,5784.57672589111
2040,"SSP5","Central Latin America",1335860194.28455,"mutton_tot",2812771385.60039,2812.77138560039
2040,"SSP5","North Africa and Middle East",1335860194.28455,"mutton_tot",6483261913.50483,6483.26191350483
2045,"SSP1","Central Europe",1424136935.72288,"mutton_tot",6224556848.10624,6224.55684810624
2045,"SSP1","East Asia",1424136935.72288,"mutton_tot",5682294172.29761,5682.29417229761
2045,"SSP1","North Africa and Middle East",1424136935.72288,"mutton_tot",7118549948.20978,7118.54994820978
2045,"SSP1","Central Latin America",1424136935.72288,"mutton_tot",3266236174.45204,3266.23617445204
2045,"SSP2","North Africa and Middle East",1605175585.1326,"mutton_tot",6737825415.34514,6737.82541534514
2045,"SSP2","Central Europe",1605175585.1326,"mutton_tot",5598140207.97403,5598.14020797403
2045,"SSP2","Central Latin America",1605175585.1326,"mutton_tot",2579555988.90011,2579.55598890011
2045,"SSP2","East Asia",1605175585.1326,"mutton_tot",4614107692.32079,4614.10769232079
2045,"SSP3","North Africa and Middle East",1830109832.57829,"mutton_tot",6583226883.88335,6583.22688388335
2045,"SSP3","Central Latin America",1830109832.57829,"mutton_tot",2552829530.30879,2552.82953030879
2045,"SSP3","East Asia",1830109832.57829,"mutton_tot",4368860306.15803,4368.86030615803
2045,"SSP3","Central Europe",1830109832.57829,"mutton_tot",5426172695.39185,5426.17269539185
2045,"SSP4","Central Latin America",1811950674.46014,"mutton_tot",2411523211.26328,2411.52321126328
2045,"SSP4","East Asia",1811950674.46014,"mutton_tot",4591178989.64384,4591.17898964384
2045,"SSP4","North Africa and Middle East",1811950674.46014,"mutton_tot",6882272021.01288,6882.27202101288
2045,"SSP4","Central Europe",1811950674.46014,"mutton_tot",5604817473.55477,5604.81747355477
2045,"SSP5","East Asia",1405100374.06876,"mutton_tot",5684070870.85896,5684.07087085896
2045,"SSP5","Central Europe",1405100374.06876,"mutton_tot",6100154529.66414,6100.15452966414
2045,"SSP5","Central Latin America",1405100374.06876,"mutton_tot",3287154894.06682,3287.15489406682
2045,"SSP5","North Africa and Middle East",1405100374.06876,"mutton_tot",7284607051.83839,7284.60705183839
2050,"SSP1","Central Europe",1488035847.16757,"mutton_tot",6444439281.15775,6444.43928115775
2050,"SSP1","East Asia",1488035847.16757,"mutton_tot",6279827246.4685,6279.82724646851
2050,"SSP1","North Africa and Middle East",1488035847.16757,"mutton_tot",7894959181.88982,7894.95918188982
2050,"SSP1","Central Latin America",1488035847.16757,"mutton_tot",3489938095.41412,3489.93809541412
2050,"SSP2","North Africa and Middle East",1714457208.77821,"mutton_tot",8329215042.80138,8329.21504280138
2050,"SSP2","Central Europe",1714457208.77821,"mutton_tot",6868652074.20721,6868.65207420721
2050,"SSP2","Central Latin America",1714457208.77821,"mutton_tot",3940491923.19329,3940.49192319329
2050,"SSP2","East Asia",1714457208.77821,"mutton_tot",6617613051.59895,6617.61305159895
2050,"SSP3","North Africa and Middle East",2004913219.23997,"mutton_tot",8618110339.40947,8618.11033940947
2050,"SSP3","Central Latin America",2004913219.23997,"mutton_tot",4367338951.70862,4367.33895170862
2050,"SSP3","East Asia",2004913219.23997,"mutton_tot",6468258968.00484,6468.25896800484
2050,"SSP3","Central Europe",2004913219.23997,"mutton_tot",7178518713.54029,7178.51871354029
2050,"SSP4","Central Latin America",1981120263.91221,"mutton_tot",3809057816.89522,3809.05781689522
2050,"SSP4","East Asia",1981120263.91221,"mutton_tot",6454221260.1064,6454.2212601064
2050,"SSP4","North Africa and Middle East",1981120263.91221,"mutton_tot",9011778841.98124,9011.77884198124
2050,"SSP4","Central Europe",1981120263.91221,"mutton_tot",7006116986.96609,7006.11698696609
2050,"SSP5","East Asia",1464277473.14625,"mutton_tot",6017992969.68266,6017.99296968266
2050,"SSP5","Central Europe",1464277473.14625,"mutton_tot",5700077900.10548,5700.07790010548
2050,"SSP5","Central Latin America",1464277473.14625,"mutton_tot",3175214038.08084,3175.21403808084
2050,"SSP5","North Africa and Middle East",1464277473.14625,"mutton_tot",7903226206.85638,7903.22620685638
2015,"SSP1","Central Europe",900712443.824514,"pork_tot",5634149287.13326,5634.14928713326
2015,"SSP1","East Asia",900712443.824514,"pork_tot",6047708761.37042,6047.70876137042
2015,"SSP1","North Africa and Middle East",900712443.824514,"pork_tot",3228520470.16424,3228.52047016424
2015,"SSP1","Central Latin America",900712443.824514,"pork_tot",3534860198.77522,3534.86019877522
2015,"SSP2","North Africa and Middle East",910603596.138927,"pork_tot",3263481425.67144,3263.48142567144
2015,"SSP2","Central Europe",910603596.138927,"pork_tot",5676524215.53795,5676.52421553795
2015,"SSP2","Central Latin America",910603596.138927,"pork_tot",3569993175.32898,3569.99317532898
2015,"SSP2","East Asia",910603596.138927,"pork_tot",6093170277.26625,6093.17027726625
2015,"SSP3","North Africa and Middle East",918630017.638777,"pork_tot",3296783638.21182,3296.78363821182
2015,"SSP3","Central Latin America",918630017.638777,"pork_tot",3589826544.06124,3589.82654406124
2015,"SSP3","East Asia",918630017.638777,"pork_tot",6131992767.51689,6131.99276751689
2015,"SSP3","Central Europe",918630017.638777,"pork_tot",5711005721.85347,5711.00572185347
2015,"SSP4","Central Latin America",918135325.131269,"pork_tot",3585582741.87134,3585.58274187134
2015,"SSP4","East Asia",918135325.131269,"pork_tot",6103466434.21304,6103.46643421304
2015,"SSP4","North Africa and Middle East",918135325.131269,"pork_tot",3291829392.92177,3291.82939292177
2015,"SSP4","Central Europe",918135325.131269,"pork_tot",5707930281.59277,5707.93028159277
2015,"SSP5","East Asia",900141094.224691,"pork_tot",6046910747.11357,6046.91074711357
2015,"SSP5","Central Europe",900141094.224691,"pork_tot",5635036472.25459,5635.03647225459
2015,"SSP5","Central Latin America",900141094.224691,"pork_tot",3535451058.05326,3535.45105805326
2015,"SSP5","North Africa and Middle East",900141094.224691,"pork_tot",3232087086.13318,3232.08708613318
2020,"SSP1","Central Europe",996712840.31437,"pork_tot",6620713931.30701,6620.71393130701
2020,"SSP1","East Asia",996712840.31437,"pork_tot",7085275433.32562,7085.27543332562
2020,"SSP1","North Africa and Middle East",996712840.31437,"pork_tot",3544715572.06499,3544.71557206499
2020,"SSP1","Central Latin America",996712840.31437,"pork_tot",3914501982.01386,3914.50198201386
2020,"SSP2","North Africa and Middle East",1022193524.96734,"pork_tot",3666411227.30229,3666.41122730229
2020,"SSP2","Central Europe",1022193524.96734,"pork_tot",6741035557.69384,6741.03555769384
2020,"SSP2","Central Latin America",1022193524.96734,"pork_tot",4034536611.17741,4034.53661117741
2020,"SSP2","East Asia",1022193524.96734,"pork_tot",7071392714.14084,7071.39271414084
2020,"SSP3","North Africa and Middle East",1045757432.98215,"pork_tot",3737018904.10609,3737.01890410609
2020,"SSP3","Central Latin America",1045757432.98215,"pork_tot",4122673345.95787,4122.67334595787
2020,"SSP3","East Asia",1045757432.98215,"pork_tot",7099255908.81756,7099.25590881756
2020,"SSP3","Central Europe",1045757432.98215,"pork_tot",6881102093.601,6881.102093601
2020,"SSP4","Central Latin America",1044232336.73396,"pork_tot",4114701306.59938,4114.70130659938
2020,"SSP4","East Asia",1044232336.73396,"pork_tot",7083368206.96154,7083.36820696154
2020,"SSP4","North Africa and Middle East",1044232336.73396,"pork_tot",3719391476.34999,3719.39147634999
2020,"SSP4","Central Europe",1044232336.73396,"pork_tot",6871409790.05199,6871.40979005199
2020,"SSP5","East Asia",994750142.535825,"pork_tot",7089991006.52324,7089.99100652324
2020,"SSP5","Central Europe",994750142.535825,"pork_tot",6612653223.68685,6612.65322368685
2020,"SSP5","Central Latin America",994750142.535825,"pork_tot",3877241495.62966,3877.24149562966
2020,"SSP5","North Africa and Middle East",994750142.535825,"pork_tot",3531913211.86966,3531.91321186966
2025,"SSP1","Central Europe",1091533249.81059,"pork_tot",8848581675.77748,8848.58167577748
2025,"SSP1","East Asia",1091533249.81059,"pork_tot",8421060581.7108,8421.0605817108
2025,"SSP1","North Africa and Middle East",1091533249.81059,"pork_tot",3817675335.22013,3817.67533522013
2025,"SSP1","Central Latin America",1091533249.81059,"pork_tot",4628310937.53908,4628.31093753908
2025,"SSP2","North Africa and Middle East",1137645211.04193,"pork_tot",3955423403.89566,3955.42340389566
2025,"SSP2","Central Europe",1137645211.04193,"pork_tot",8275931812.95731,8275.93181295731
2025,"SSP2","Central Latin America",1137645211.04193,"pork_tot",4602826294.68716,4602.82629468716
2025,"SSP2","East Asia",1137645211.04193,"pork_tot",8258445293.74421,8258.44529374421
2025,"SSP3","North Africa and Middle East",1185186940.95101,"pork_tot",4227138489.44096,4227.13848944096
2025,"SSP3","Central Latin America",1185186940.95101,"pork_tot",4745147623.62553,4745.14762362553
2025,"SSP3","East Asia",1185186940.95101,"pork_tot",8184687276.57542,8184.68727657542
2025,"SSP3","Central Europe",1185186940.95101,"pork_tot",8429055772.31703,8429.05577231703
2025,"SSP4","Central Latin America",1181892226.26957,"pork_tot",4730545649.83422,4730.54564983422
2025,"SSP4","East Asia",1181892226.26957,"pork_tot",8161934571.15709,8161.93457115709
2025,"SSP4","North Africa and Middle East",1181892226.26957,"pork_tot",4215387418.98919,4215.38741898919
2025,"SSP4","Central Europe",1181892226.26957,"pork_tot",8405623744.133,8405.623744133
2025,"SSP5","East Asia",1087101836.11198,"pork_tot",8702367041.95765,8702.36704195765
2025,"SSP5","Central Europe",1087101836.11198,"pork_tot",9102809488.32477,9102.80948832477
2025,"SSP5","Central Latin America",1087101836.11198,"pork_tot",4813978544.36588,4813.97854436588
2025,"SSP5","North Africa and Middle East",1087101836.11198,"pork_tot",3723970738.18096,3723.97073818096
2030,"SSP1","Central Europe",1181202385.29684,"pork_tot",12046605477.1385,12046.6054771385
2030,"SSP1","East Asia",1181202385.29684,"pork_tot",10720305734.4436,10720.3057344436
2030,"SSP1","North Africa and Middle East",1181202385.29684,"pork_tot",4242297198.12343,4242.29719812343
2030,"SSP1","Central Latin America",1181202385.29684,"pork_tot",5769070731.44486,5769.07073144486
2030,"SSP2","North Africa and Middle East",1255444397.1806,"pork_tot",4329437074.67884,4329.43707467884
2030,"SSP2","Central Europe",1255444397.1806,"pork_tot",11091755644.3797,11091.7556443797
2030,"SSP2","Central Latin America",1255444397.1806,"pork_tot",5355166025.77005,5355.16602577005
2030,"SSP2","East Asia",1255444397.1806,"pork_tot",9668853199.43318,9668.85319943318
2030,"SSP3","North Africa and Middle East",1337405242.76044,"pork_tot",4698285033.1824,4698.2850331824
2030,"SSP3","Central Latin America",1337405242.76044,"pork_tot",5179851727.93633,5179.85172793633
2030,"SSP3","East Asia",1337405242.76044,"pork_tot",9331859165.97136,9331.85916597137
2030,"SSP3","Central Europe",1337405242.76044,"pork_tot",10303651678.2548,10303.6516782548
2030,"SSP4","Central Latin America",1331684743.97647,"pork_tot",5161980098.22425,5161.98009822425
2030,"SSP4","East Asia",1331684743.97647,"pork_tot",9336782045.41276,9336.78204541276
2030,"SSP4","North Africa and Middle East",1331684743.97647,"pork_tot",4597082611.41018,4597.08261141018
2030,"SSP4","Central Europe",1331684743.97647,"pork_tot",10266075027.1547,10266.0750271547
2030,"SSP5","East Asia",1173819717.37501,"pork_tot",11038318492.9271,11038.3184929271
2030,"SSP5","Central Europe",1173819717.37501,"pork_tot",12597348762.27,12597.34876227
2030,"SSP5","Central Latin America",1173819717.37501,"pork_tot",5962469036.43659,5962.46903643659
2030,"SSP5","North Africa and Middle East",1173819717.37501,"pork_tot",4309309898.52623,4309.30989852623
2035,"SSP1","Central Europe",1268628968.5527,"pork_tot",15155764420.2065,15155.7644202065
2035,"SSP1","East Asia",1268628968.5527,"pork_tot",12092411110.356,12092.411110356
2035,"SSP1","North Africa and Middle East",1268628968.5527,"pork_tot",4717621117.74253,4717.62111774253
2035,"SSP1","Central Latin America",1268628968.5527,"pork_tot",6800026125.25121,6800.02612525121
2035,"SSP2","North Africa and Middle East",1373973759.14438,"pork_tot",4952873428.80177,4952.87342880177
2035,"SSP2","Central Europe",1373973759.14438,"pork_tot",14492083930.9871,14492.0839309871
2035,"SSP2","Central Latin America",1373973759.14438,"pork_tot",6752101254.2947,6752.1012542947
2035,"SSP2","East Asia",1373973759.14438,"pork_tot",12253574260.7919,12253.5742607919
2035,"SSP3","North Africa and Middle East",1495467392.44111,"pork_tot",5276625840.98347,5276.62584098347
2035,"SSP3","Central Latin America",1495467392.44111,"pork_tot",5902974466.87255,5902.97446687255
2035,"SSP3","East Asia",1495467392.44111,"pork_tot",10677143904.6905,10677.1439046905
2035,"SSP3","Central Europe",1495467392.44111,"pork_tot",12484709200.7521,12484.7092007521
2035,"SSP4","Central Latin America",1486389922.16878,"pork_tot",6010706967.86098,6010.70696786098
2035,"SSP4","East Asia",1486389922.16878,"pork_tot",10835648823.7846,10835.6488237846
2035,"SSP4","North Africa and Middle East",1486389922.16878,"pork_tot",5273944957.1142,5273.9449571142
2035,"SSP4","Central Europe",1486389922.16878,"pork_tot",12749327966.25,12749.32796625
2035,"SSP5","East Asia",1257851769.39312,"pork_tot",12864770210.5763,12864.7702105763
2035,"SSP5","Central Europe",1257851769.39312,"pork_tot",16698388899.0362,16698.3888990362
2035,"SSP5","Central Latin America",1257851769.39312,"pork_tot",7125102132.59153,7125.10213259153
2035,"SSP5","North Africa and Middle East",1257851769.39312,"pork_tot",4986980022.93171,4986.98002293171
2040,"SSP1","Central Europe",1350538145.01664,"pork_tot",19759034075.3708,19759.0340753708
2040,"SSP1","East Asia",1350538145.01664,"pork_tot",14405785533.8008,14405.7855338008
2040,"SSP1","North Africa and Middle East",1350538145.01664,"pork_tot",5330379401.87578,5330.37940187578
2040,"SSP1","Central Latin America",1350538145.01664,"pork_tot",8122053662.76662,8122.05366276662
2040,"SSP2","North Africa and Middle East",1491265642.64493,"pork_tot",5323242365.55432,5323.24236555432
2040,"SSP2","Central Europe",1491265642.64493,"pork_tot",17983703474.7633,17983.7034747633
2040,"SSP2","Central Latin America",1491265642.64493,"pork_tot",7828650471.81483,7828.65047181483
2040,"SSP2","East Asia",1491265642.64493,"pork_tot",13700800750.6881,13700.8007506881
2040,"SSP3","North Africa and Middle East",1659910200.50307,"pork_tot",5839349121.50434,5839.34912150434
2040,"SSP3","Central Latin America",1659910200.50307,"pork_tot",6661347860.50546,6661.34786050546
2040,"SSP3","East Asia",1659910200.50307,"pork_tot",11841246379.6405,11841.2463796405
2040,"SSP3","Central Europe",1659910200.50307,"pork_tot",15196242956.5459,15196.2429565459
2040,"SSP4","Central Latin America",1646655145.30006,"pork_tot",6841826244.01901,6841.82624401901
2040,"SSP4","East Asia",1646655145.30006,"pork_tot",12210597420.668,12210.597420668
2040,"SSP4","North Africa and Middle East",1646655145.30006,"pork_tot",5807431249.30347,5807.43124930347
2040,"SSP4","Central Europe",1646655145.30006,"pork_tot",15956833295.1585,15956.8332951585
2040,"SSP5","East Asia",1335860194.28455,"pork_tot",15855283196.7334,15855.2831967334
2040,"SSP5","Central Europe",1335860194.28455,"pork_tot",22161964237.4872,22161.9642374872
2040,"SSP5","Central Latin America",1335860194.28455,"pork_tot",8900569903.89594,8900.56990389594
2040,"SSP5","North Africa and Middle East",1335860194.28455,"pork_tot",5760518863.38442,5760.51886338442
2045,"SSP1","Central Europe",1424136935.72288,"pork_tot",23801381485.562,23801.381485562
2045,"SSP1","East Asia",1424136935.72288,"pork_tot",17058214539.1017,17058.2145391017
2045,"SSP1","North Africa and Middle East",1424136935.72288,"pork_tot",6372335103.14383,6372.33510314383
2045,"SSP1","Central Latin America",1424136935.72288,"pork_tot",9697795377.00277,9697.79537700277
2045,"SSP2","North Africa and Middle East",1605175585.1326,"pork_tot",6193700977.31164,6193.70097731164
2045,"SSP2","Central Europe",1605175585.1326,"pork_tot",21283360287.8821,21283.3602878821
2045,"SSP2","Central Latin America",1605175585.1326,"pork_tot",9108351864.18851,9108.35186418851
2045,"SSP2","East Asia",1605175585.1326,"pork_tot",15668530484.5478,15668.5304845478
2045,"SSP3","North Africa and Middle East",1830109832.57829,"pork_tot",6431995229.57608,6431.99522957608
2045,"SSP3","Central Latin America",1830109832.57829,"pork_tot",7578108606.75456,7578.10860675456
2045,"SSP3","East Asia",1830109832.57829,"pork_tot",13311194736.1392,13311.1947361392
2045,"SSP3","Central Europe",1830109832.57829,"pork_tot",17767774934.4304,17767.7749344304
2045,"SSP4","Central Latin America",1811950674.46014,"pork_tot",8205233351.66109,8205.23335166109
2045,"SSP4","East Asia",1811950674.46014,"pork_tot",14307717580.1902,14307.7175801902
2045,"SSP4","North Africa and Middle East",1811950674.46014,"pork_tot",6245953100.88481,6245.95310088481
2045,"SSP4","Central Europe",1811950674.46014,"pork_tot",18920155115.5127,18920.1551155127
2045,"SSP5","East Asia",1405100374.06876,"pork_tot",19297055961.5654,19297.0559615654
2045,"SSP5","Central Europe",1405100374.06876,"pork_tot",27036926029.1221,27036.9260291221
2045,"SSP5","Central Latin America",1405100374.06876,"pork_tot",11171218062.1116,11171.2180621116
2045,"SSP5","North Africa and Middle East",1405100374.06876,"pork_tot",7045766964.99235,7045.76696499235
2050,"SSP1","Central Europe",1488035847.16757,"pork_tot",28371358760.6976,28371.3587606976
2050,"SSP1","East Asia",1488035847.16757,"pork_tot",19607736982.3393,19607.7369823393
2050,"SSP1","North Africa and Middle East",1488035847.16757,"pork_tot",7170616952.97342,7170.61695297342
2050,"SSP1","Central Latin America",1488035847.16757,"pork_tot",11864002929.3006,11864.0029293006
2050,"SSP2","North Africa and Middle East",1714457208.77821,"pork_tot",6778488973.52242,6778.48897352242
2050,"SSP2","Central Europe",1714457208.77821,"pork_tot",24442578533.8989,24442.5785338989
2050,"SSP2","Central Latin America",1714457208.77821,"pork_tot",10577305885.7609,10577.3058857609
2050,"SSP2","East Asia",1714457208.77821,"pork_tot",17406214599.8717,17406.2145998717
2050,"SSP3","North Africa and Middle East",2004913219.23997,"pork_tot",7495909237.88201,7495.90923788201
2050,"SSP3","Central Latin America",2004913219.23997,"pork_tot",9186236179.03085,9186.23617903085
2050,"SSP3","East Asia",2004913219.23997,"pork_tot",14661905408.1086,14661.9054081086
2050,"SSP3","Central Europe",2004913219.23997,"pork_tot",20256933842.4096,20256.9338424096
2050,"SSP4","Central Latin America",1981120263.91221,"pork_tot",10301489393.2988,10301.4893932988
2050,"SSP4","East Asia",1981120263.91221,"pork_tot",16472113153.1329,16472.1131531329
2050,"SSP4","North Africa and Middle East",1981120263.91221,"pork_tot",7315246819.52745,7315.24681952745
2050,"SSP4","Central Europe",1981120263.91221,"pork_tot",22043920265.6639,22043.9202656639
2050,"SSP5","East Asia",1464277473.14625,"pork_tot",21458216859.2956,21458.2168592956
2050,"SSP5","Central Europe",1464277473.14625,"pork_tot",32713801081.8864,32713.8010818864
2050,"SSP5","Central Latin America",1464277473.14625,"pork_tot",13508221547.9915,13508.2215479915
2050,"SSP5","North Africa and Middle East",1464277473.14625,"pork_tot",7502098187.81535,7502.09818781535
