,,,2020,2030,2040,2050
Electricity [TWh],North Africa and Middle East,SSP4,8.534823346915163,14.534757414489777,21.9808710411921,33.48257076784812
Electricity [TWh],North Africa and Middle East,SSP5,9.526324317298474,19.508694492064613,44.70199131087109,59.67341408340482
GHG [GtonCO2_eq],Central Europe,SSP1,0.5051831866483731,0.7552783548302013,1.229723723592405,1.5167132941976529
GHG [GtonCO2_eq],Central Europe,SSP2,0.504909828362052,0.6859442335952168,1.035902032048882,1.485050705511102
GHG [GtonCO2_eq],Central Europe,SSP3,0.5092129251134004,0.7010146975596653,0.8655433196684265,1.0174613049053356
GHG [GtonCO2_eq],Central Europe,SSP4,0.5056827525726096,0.7007879981110506,0.8790885429352214,1.1312682445142903
GHG [GtonCO2_eq],Central Europe,SSP5,0.5047271635390375,0.7689575643132499,1.3521652008933531,1.6270114771088207
GHG [GtonCO2_eq],Central Latin America,SSP1,0.31202979071263465,0.5930196841517077,1.0232695449757787,1.2335306734213665
GHG [GtonCO2_eq],Central Latin America,SSP2,0.2996615890741524,0.506051326695863,0.8897615741944003,1.3264242888471558
GHG [GtonCO2_eq],Central Latin America,SSP3,0.28899421209418263,0.46760768044507306,0.6505992947556537,0.8689685599101505
GHG [GtonCO2_eq],Central Latin America,SSP4,0.28341178701527886,0.47197050019868525,0.692916701843834,1.0253401785220337
GHG [GtonCO2_eq],Central Latin America,SSP5,0.31365930156303007,0.6097789672851217,1.070793891143716,1.2417363105833303
GHG [GtonCO2_eq],East Asia,SSP1,0.30864712966635494,0.5839181272164308,0.9838948769714245,1.177222635218058
GHG [GtonCO2_eq],East Asia,SSP2,0.2963060822948942,0.49828365199443314,0.8633093731267709,1.266681514479355
GHG [GtonCO2_eq],East Asia,SSP3,0.2856603592487514,0.4601472536331533,0.6347203467805791,0.8398015076085865
GHG [GtonCO2_eq],East Asia,SSP4,0.28011224736060697,0.46446921843210376,0.6761871394191398,0.9912769273650616
GHG [GtonCO2_eq],East Asia,SSP5,0.3102706373061269,0.5993452856570856,1.0289012242142934,1.1877459753778519
GHG [GtonCO2_eq],North Africa and Middle East,SSP1,0.30728340540918897,0.5812709292141579,1.0097002936504615,1.1966251434186779
GHG [GtonCO2_eq],North Africa and Middle East,SSP2,0.2916377137409096,0.4941809917597844,0.8499858606971321,1.2644575410121341
GHG [GtonCO2_eq],North Africa and Middle East,SSP3,0.27849182099230974,0.4518369791480914,0.6136743733211735,0.7915143683843968
GHG [GtonCO2_eq],North Africa and Middle East,SSP4,0.2728218241656543,0.45769341371229677,0.6551635593408707,0.9375653665163595
GHG [GtonCO2_eq],North Africa and Middle East,SSP5,0.3091837686480509,0.5984417378311245,1.0670039268641438,1.2077863365962989
CO2_f [GtonCO2_eq],Central Europe,SSP1,0.018549143868112978,0.02952810397479834,0.05481659895354472,0.07361538259244438
CO2_f [GtonCO2_eq],Central Europe,SSP2,0.01843549151593255,0.02625577170362665,0.044992826613960986,0.07168884957164469
CO2_f [GtonCO2_eq],Central Europe,SSP3,0.018659678306231168,0.02653660133086236,0.035689869357308814,0.04571216757203418
CO2_f [GtonCO2_eq],Central Europe,SSP4,0.01856299151531271,0.026530268992051246,0.03627884647005759,0.05178674777308056
CO2_f [GtonCO2_eq],Central Europe,SSP5,0.018520818762880975,0.03036382644912315,0.06020995488657789,0.07895100879599752
CO2_f [GtonCO2_eq],Central Latin America,SSP1,0.013045540966080274,0.026462592582523838,0.05918524251854938,0.08492311483943638
CO2_f [GtonCO2_eq],Central Latin America,SSP2,0.012555703993342314,0.022286274659694058,0.04648964287984785,0.08417514368298278
CO2_f [GtonCO2_eq],Central Latin America,SSP3,0.01228067395636918,0.020677797884086975,0.03193829168971305,0.0469398255178531
CO2_f [GtonCO2_eq],Central Latin America,SSP4,0.012084475735893172,0.02086293339199265,0.033978682108797786,0.05576005088998261
CO2_f [GtonCO2_eq],Central Latin America,SSP5,0.013091094908882762,0.027650941803086287,0.06450597969896739,0.09249170635924521
CO2_f [GtonCO2_eq],East Asia,SSP1,0.012219137329330656,0.02318473450844418,0.04766150097022465,0.06465522220375881
CO2_f [GtonCO2_eq],East Asia,SSP2,0.011763774187449345,0.01950844802563447,0.03719781816229383,0.06278581612996303
CO2_f [GtonCO2_eq],East Asia,SSP3,0.011515083633035305,0.018112081594650175,0.025481570228451555,0.03429562964459944
CO2_f [GtonCO2_eq],East Asia,SSP4,0.011333471255638347,0.01827302851718238,0.027103283530013123,0.040756016150174885
CO2_f [GtonCO2_eq],East Asia,SSP5,0.012260655798245028,0.02416461830216241,0.052352357144553996,0.07112773119072012
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP1,0.014277350623685419,0.03054570195351112,0.07394182139940715,0.11098921316032091
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP2,0.013527211262789907,0.02579134889676989,0.05625412979042272,0.10904302532730065
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP3,0.013206034660653163,0.023431213250732916,0.03842744192134552,0.05903441998348852
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP4,0.012983801464571667,0.0239867615680518,0.04106614487275421,0.07003210712496008
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP5,0.014417252184011206,0.03189275168026616,0.08116688653165857,0.11968781429923009
CH4 [GtonCO2_eq],Central Europe,SSP1,0.2295902596651918,0.33367710451774524,0.5137668729973905,0.5979632068004752
CH4 [GtonCO2_eq],Central Europe,SSP2,0.22967251948382106,0.3041536128020297,0.4349488615382912,0.5860769911855197
CH4 [GtonCO2_eq],Central Europe,SSP3,0.2315081115599838,0.3114038332071988,0.367004028812197,0.4075641812777036
CH4 [GtonCO2_eq],Central Europe,SSP4,0.22984279698150345,0.3112989788848073,0.37267627348989507,0.45138328509421266
CH4 [GtonCO2_eq],Central Europe,SSP5,0.22940578674277104,0.339135263810842,0.565036082745064,0.6415154125481206
CH4 [GtonCO2_eq],Central Latin America,SSP1,0.14126908592751022,0.26543938179020715,0.4339633139132346,0.5003425178088798
CH4 [GtonCO2_eq],Central Latin America,SSP2,0.13563293733851314,0.22710415392307895,0.38629293382397956,0.5503014923822788
CH4 [GtonCO2_eq],Central Latin America,SSP3,0.13049007873317586,0.20973610584310867,0.2862569377845109,0.37476621990415404
CH4 [GtonCO2_eq],Central Latin America,SSP4,0.12789489167471663,0.21170377069364393,0.3049059686436696,0.44148413455739915
CH4 [GtonCO2_eq],Central Latin America,SSP5,0.14204800054525585,0.27210891085370453,0.44948648246212497,0.49167618666403495
CH4 [GtonCO2_eq],East Asia,SSP1,0.13938692593241986,0.2604832850662227,0.41462412788610753,0.4720629247315855
