,,,,2020,2030,2040,2050
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,-0.007422654344589824,-0.008243845981032836,-0.00947396380395137,-0.010697123565102773
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,-0.007424528450230358,-0.008245895288895667,-0.009475754845787093,-0.01069818460901195
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,-0.007422660932607591,-0.008243834991916214,-0.009472682603615673,-0.01069236095106635
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,-0.007422660932607591,-0.008243834991916214,-0.009472682603615673,-0.01069236095106635
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,-0.0074245340194351046,-0.008245893098011357,-0.009474536441621103,-0.010693527634995703
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,-0.00742331502100766,-0.008239896148441781,-0.009466376326469295,-0.010687910754343605
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,-0.00742331502100766,-0.008239896148441781,-0.009466376326469295,-0.010687910754343605
CO2_f [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,-0.007425139093422486,-0.008242283898462514,-0.009468466726603963,-0.010689354216628347
CH4 [GtonCO2_eq],Central Europe,SSP1,pessimistic,-0.09198169210639742,-0.08469677477322368,-0.07389701608242162,-0.06311788020350033
CH4 [GtonCO2_eq],Central Europe,SSP1,baseline,-0.09198169210639742,-0.08469677477322368,-0.07389701608242162,-0.06311788020350033
CH4 [GtonCO2_eq],Central Europe,SSP1,optimistic,-0.09195437148308776,-0.08465965276548211,-0.07386048478050536,-0.06308689520713696
CH4 [GtonCO2_eq],Central Europe,SSP2,pessimistic,-0.09197706716673448,-0.084717208611676,-0.07387621361983499,-0.06310773270991517
CH4 [GtonCO2_eq],Central Europe,SSP2,baseline,-0.09197706716673448,-0.084717208611676,-0.07387621361983499,-0.06310773270991517
CH4 [GtonCO2_eq],Central Europe,SSP2,optimistic,-0.0919492571702637,-0.08468204443600866,-0.07383777340951884,-0.06307575515468032
CH4 [GtonCO2_eq],Central Europe,SSP3,pessimistic,-0.09197159082747033,-0.08473941332961914,-0.07391570694222768,-0.06311466849134807
CH4 [GtonCO2_eq],Central Europe,SSP3,baseline,-0.09197159082747033,-0.08473941332961914,-0.07391570694222768,-0.06311466849134807
CH4 [GtonCO2_eq],Central Europe,SSP3,optimistic,-0.09194319806433283,-0.08470635747488872,-0.07388049312640663,-0.0630828628402158
CH4 [GtonCO2_eq],Central Europe,SSP4,pessimistic,-0.09197198797165287,-0.0847380830888993,-0.07390330427259749,-0.06307929854744267
CH4 [GtonCO2_eq],Central Europe,SSP4,baseline,-0.09197198797165287,-0.0847380830888993,-0.07390330427259749,-0.06307929854744267
CH4 [GtonCO2_eq],Central Europe,SSP4,optimistic,-0.0919436366155297,-0.0847048979834292,-0.07386705876769852,-0.0630451650961362
CH4 [GtonCO2_eq],Central Europe,SSP5,pessimistic,-0.09198228763749829,-0.08469063220433229,-0.07387475370041026,-0.06312432901027983
CH4 [GtonCO2_eq],Central Europe,SSP5,baseline,-0.09198228763749829,-0.08469063220433229,-0.07387475370041026,-0.06312432901027983
CH4 [GtonCO2_eq],Central Europe,SSP5,optimistic,-0.09195503187421951,-0.08465292347618816,-0.07383646109858556,-0.06309413941050487
CH4 [GtonCO2_eq],Central Latin America,SSP1,pessimistic,-0.09574734073804451,-0.09221392977281241,-0.0869536291353859,-0.08166177496632784
CH4 [GtonCO2_eq],Central Latin America,SSP1,baseline,-0.09574734073804451,-0.09221392977281241,-0.0869536291353859,-0.08166177496632784
CH4 [GtonCO2_eq],Central Latin America,SSP1,optimistic,-0.0957204725635546,-0.0921750930336322,-0.08690210207107042,-0.08159657466197438
CH4 [GtonCO2_eq],Central Latin America,SSP2,pessimistic,-0.09574186809651389,-0.09223230282169043,-0.08700955362522637,-0.08174392893487523
CH4 [GtonCO2_eq],Central Latin America,SSP2,baseline,-0.09574186809651389,-0.09223230282169043,-0.08700955362522637,-0.08174392893487523
CH4 [GtonCO2_eq],Central Latin America,SSP2,optimistic,-0.09571439923363435,-0.09219537542637016,-0.08696375443624689,-0.0816864695263466
CH4 [GtonCO2_eq],Central Latin America,SSP3,pessimistic,-0.09573534904962153,-0.09225964515793675,-0.08706053076379595,-0.08184477578752736
CH4 [GtonCO2_eq],Central Latin America,SSP3,baseline,-0.09573534904962153,-0.09225964515793675,-0.08706053076379595,-0.08184477578752736
CH4 [GtonCO2_eq],Central Latin America,SSP3,optimistic,-0.09570716802979083,-0.09222553718164336,-0.08701979003856168,-0.08179693786494772
CH4 [GtonCO2_eq],Central Latin America,SSP4,pessimistic,-0.0957357295015399,-0.09226023416090111,-0.08704806498593272,-0.08180057094937378
CH4 [GtonCO2_eq],Central Latin America,SSP4,baseline,-0.0957357295015399,-0.09226023416090111,-0.08704806498593272,-0.08180057094937378
CH4 [GtonCO2_eq],Central Latin America,SSP4,optimistic,-0.09570758957993149,-0.09222619533823909,-0.08700609576842508,-0.081748598406723
CH4 [GtonCO2_eq],Central Latin America,SSP5,pessimistic,-0.09574803327189763,-0.09221502070550251,-0.08687927195924305,-0.08167343543178028
CH4 [GtonCO2_eq],Central Latin America,SSP5,baseline,-0.09574803327189763,-0.09221502070550251,-0.08687927195924305,-0.08167343543178028
CH4 [GtonCO2_eq],Central Latin America,SSP5,optimistic,-0.0957212457920609,-0.0921763111795136,-0.08682023170012453,-0.08160953123953951
CH4 [GtonCO2_eq],East Asia,SSP1,pessimistic,-0.095447378078294,-0.09157363551307622,-0.08587225411080797,-0.08013079089205498
CH4 [GtonCO2_eq],East Asia,SSP1,baseline,-0.095447378078294,-0.09157363551307622,-0.08587225411080797,-0.08013079089205498
CH4 [GtonCO2_eq],East Asia,SSP1,optimistic,-0.09542468241532312,-0.09153853634308307,-0.08583113237730818,-0.0800812764750437
CH4 [GtonCO2_eq],East Asia,SSP2,pessimistic,-0.09544568020714202,-0.09159250095338567,-0.0858737183319114,-0.08017015909408341
CH4 [GtonCO2_eq],East Asia,SSP2,baseline,-0.09544568020714202,-0.09159250095338567,-0.0858737183319114,-0.08017015909408341
CH4 [GtonCO2_eq],East Asia,SSP2,optimistic,-0.09542279664147124,-0.09155934380807093,-0.08583267003325608,-0.08012414227184207
CH4 [GtonCO2_eq],East Asia,SSP3,pessimistic,-0.09544108925925852,-0.09163391139785163,-0.08592510870910103,-0.0802244968058913
CH4 [GtonCO2_eq],East Asia,SSP3,baseline,-0.09544108925925852,-0.09163391139785163,-0.08592510870910103,-0.0802244968058913
CH4 [GtonCO2_eq],East Asia,SSP3,optimistic,-0.09541770723944365,-0.09160505512273151,-0.08588906206851733,-0.08018333305556914
CH4 [GtonCO2_eq],East Asia,SSP4,pessimistic,-0.0954412716167105,-0.09163157271945958,-0.08590697460770329,-0.08017440407195943
CH4 [GtonCO2_eq],East Asia,SSP4,baseline,-0.0954412716167105,-0.09163157271945958,-0.08590697460770329,-0.08017440407195943
CH4 [GtonCO2_eq],East Asia,SSP4,optimistic,-0.0954179086470328,-0.09160247402809478,-0.08586913966966038,-0.08012866460002914
CH4 [GtonCO2_eq],East Asia,SSP5,pessimistic,-0.0954473367099074,-0.09156838507650632,-0.08583524241575566,-0.08012624551780069
CH4 [GtonCO2_eq],East Asia,SSP5,baseline,-0.0954473367099074,-0.09156838507650632,-0.08583524241575566,-0.08012624551780069
CH4 [GtonCO2_eq],East Asia,SSP5,optimistic,-0.09542464002346805,-0.0915327516174162,-0.08579051099282892,-0.08007643891801769
CH4 [GtonCO2_eq],North Africa and Middle East,SSP1,pessimistic,-0.09329241279726445,-0.08730492708618509,-0.07837680850918828,-0.06948020772013752
CH4 [GtonCO2_eq],North Africa and Middle East,SSP1,baseline,-0.09329241279726445,-0.08730492708618509,-0.07837680850918828,-0.06948020772013752
CH4 [GtonCO2_eq],North Africa and Middle East,SSP1,optimistic,-0.09327064079549112,-0.08727653072637169,-0.07834535450543001,-0.06945056994559551
CH4 [GtonCO2_eq],North Africa and Middle East,SSP2,pessimistic,-0.09328884676580688,-0.08731623798505043,-0.07838752160435095,-0.06946814674874473
CH4 [GtonCO2_eq],North Africa and Middle East,SSP2,baseline,-0.09328884676580688,-0.08731623798505043,-0.07838752160435095,-0.06946814674874473
CH4 [GtonCO2_eq],North Africa and Middle East,SSP2,optimistic,-0.09326669197461658,-0.087288978795053,-0.07835706451514587,-0.06943744217544273
CH4 [GtonCO2_eq],North Africa and Middle East,SSP3,pessimistic,-0.09328377794174383,-0.08733423502506132,-0.07842024019326954,-0.06950505610155355
CH4 [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,-0.09328377794174383,-0.08733423502506132,-0.07842024019326954,-0.06950505610155355
CH4 [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,-0.09326108337269856,-0.08730875415441602,-0.07839275939594402,-0.06947728161120148
CH4 [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,-0.09328379995304804,-0.08733545434989343,-0.0784125317311997,-0.0694769337783981
CH4 [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,-0.09328379995304804,-0.08733545434989343,-0.0784125317311997,-0.0694769337783981
CH4 [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,-0.09326110745287669,-0.08731010237147742,-0.07838436015818974,-0.06944695523106212
CH4 [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,-0.09329334860944616,-0.08729803407323895,-0.07835397140855309,-0.06948142052232618
CH4 [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,-0.09329334860944616,-0.08729803407323895,-0.07835397140855309,-0.06948142052232618
CH4 [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,-0.09327167958608908,-0.08726893394070398,-0.07832044489917639,-0.06945194294356208
N2O [GtonCO2_eq],Central Europe,SSP1,pessimistic,-0.0511006949119696,-0.04762428657085984,-0.04248183032635816,-0.037343796425458216
N2O [GtonCO2_eq],Central Europe,SSP1,baseline,-0.0511006949119696,-0.04762428657085984,-0.04248183032635816,-0.037343796425458216
N2O [GtonCO2_eq],Central Europe,SSP1,optimistic,-0.05108341794346628,-0.047599671775708195,-0.04245527457726531,-0.037317428349987206
N2O [GtonCO2_eq],Central Europe,SSP2,pessimistic,-0.05109814817357529,-0.04763726052706429,-0.04247322253425176,-0.03734568967172479
N2O [GtonCO2_eq],Central Europe,SSP2,baseline,-0.05109814817357529,-0.04763726052706429,-0.04247322253425176,-0.03734568967172479
N2O [GtonCO2_eq],Central Europe,SSP2,optimistic,-0.05108057237924938,-0.04761397650472345,-0.042445546087102055,-0.037318981387665706
N2O [GtonCO2_eq],Central Europe,SSP3,pessimistic,-0.05109523978683723,-0.04765176182216135,-0.04250020791519772,-0.03735819687995562
N2O [GtonCO2_eq],Central Europe,SSP3,baseline,-0.05109523978683723,-0.04765176182216135,-0.04250020791519772,-0.03735819687995562
N2O [GtonCO2_eq],Central Europe,SSP3,optimistic,-0.05107731428775617,-0.04762993717089129,-0.042474978866465875,-0.037332075571758924
N2O [GtonCO2_eq],Central Europe,SSP4,pessimistic,-0.05109547203865388,-0.04765095566386075,-0.042492238753078025,-0.03733417935243486
N2O [GtonCO2_eq],Central Europe,SSP4,baseline,-0.05109547203865388,-0.04765095566386075,-0.042492238753078025,-0.03733417935243486
N2O [GtonCO2_eq],Central Europe,SSP4,optimistic,-0.051077572681494966,-0.047629045650110335,-0.04246625630724406,-0.03730608492307365
N2O [GtonCO2_eq],Central Europe,SSP5,pessimistic,-0.051100968500908395,-0.04762038434676886,-0.042465185359841104,-0.037337724695548184
N2O [GtonCO2_eq],Central Europe,SSP5,baseline,-0.051100968500908395,-0.04762038434676886,-0.042465185359841104,-0.037337724695548184
N2O [GtonCO2_eq],Central Europe,SSP5,optimistic,-0.05108372795136582,-0.047595369682778624,-0.042437207044536934,-0.037311449498227664
N2O [GtonCO2_eq],Central Latin America,SSP1,pessimistic,-0.05262370028538397,-0.050664043594998764,-0.04775301194501794,-0.04481764972328874
N2O [GtonCO2_eq],Central Latin America,SSP1,baseline,-0.05262370028538397,-0.050664043594998764,-0.04775301194501794,-0.04481764972328874
N2O [GtonCO2_eq],Central Latin America,SSP1,optimistic,-0.05260733220870981,-0.05064003999763788,-0.047721011756253554,-0.044776328679472156
N2O [GtonCO2_eq],Central Latin America,SSP2,pessimistic,-0.052620820817097104,-0.05067481705938023,-0.04778172235228247,-0.044865191993835346
N2O [GtonCO2_eq],Central Latin America,SSP2,baseline,-0.052620820817097104,-0.05067481705938023,-0.04778172235228247,-0.044865191993835346
N2O [GtonCO2_eq],Central Latin America,SSP2,optimistic,-0.0526041005809297,-0.05065201278097212,-0.047753075189683324,-0.04482881489900315
N2O [GtonCO2_eq],Central Latin America,SSP3,pessimistic,-0.0526173273815337,-0.0506912583895546,-0.047811644627091004,-0.0449211307584411
N2O [GtonCO2_eq],Central Latin America,SSP3,baseline,-0.0526173273815337,-0.0506912583895546,-0.047811644627091004,-0.0449211307584411
N2O [GtonCO2_eq],Central Latin America,SSP3,optimistic,-0.05260018531125388,-0.0506702544840541,-0.04778621283135894,-0.04489071787840523
N2O [GtonCO2_eq],Central Latin America,SSP4,pessimistic,-0.05261754114214522,-0.0506914329939748,-0.047804152517944114,-0.04489467054102131
N2O [GtonCO2_eq],Central Latin America,SSP4,baseline,-0.05261754114214522,-0.0506914329939748,-0.047804152517944114,-0.04489467054102131
N2O [GtonCO2_eq],Central Latin America,SSP4,optimistic,-0.052600424071266194,-0.0506704607279303,-0.04777792721467353,-0.044861557387309486
N2O [GtonCO2_eq],Central Latin America,SSP5,pessimistic,-0.05262394161140484,-0.050664314905286285,-0.047712535918500665,-0.04481938735876577
N2O [GtonCO2_eq],Central Latin America,SSP5,baseline,-0.05262394161140484,-0.050664314905286285,-0.047712535918500665,-0.04481938735876577
N2O [GtonCO2_eq],Central Latin America,SSP5,optimistic,-0.05260761307763473,-0.050640367056030325,-0.04767598053666651,-0.04477854342945458
N2O [GtonCO2_eq],East Asia,SSP1,pessimistic,-0.0530673809729089,-0.05153283010144217,-0.049292437648595075,-0.04702214100254725
N2O [GtonCO2_eq],East Asia,SSP1,baseline,-0.0530673809729089,-0.05153283010144217,-0.049292437648595075,-0.04702214100254725
N2O [GtonCO2_eq],East Asia,SSP1,optimistic,-0.05305275836826765,-0.05150952995998244,-0.04926349219149723,-0.046984805710788474
N2O [GtonCO2_eq],East Asia,SSP2,pessimistic,-0.053066520951443555,-0.051544495116410176,-0.04929521778190337,-0.047049946859104755
N2O [GtonCO2_eq],East Asia,SSP2,baseline,-0.053066520951443555,-0.051544495116410176,-0.04929521778190337,-0.047049946859104755
N2O [GtonCO2_eq],East Asia,SSP2,optimistic,-0.05305178904181089,-0.05152248781138368,-0.04926646220250204,-0.04701540937503296
N2O [GtonCO2_eq],East Asia,SSP3,pessimistic,-0.05306397729285401,-0.05156899245126261,-0.0493279325176949,-0.04708837506868609
N2O [GtonCO2_eq],East Asia,SSP3,baseline,-0.05306397729285401,-0.05156899245126261,-0.0493279325176949,-0.04708837506868609
N2O [GtonCO2_eq],East Asia,SSP3,optimistic,-0.053048941023906254,-0.05154977182836341,-0.04930270320705522,-0.04705771774915313
N2O [GtonCO2_eq],East Asia,SSP4,pessimistic,-0.05306409609687822,-0.05156758477224541,-0.04931699352193918,-0.04705571590166331
N2O [GtonCO2_eq],East Asia,SSP4,baseline,-0.05306409609687822,-0.05156758477224541,-0.04931699352193918,-0.04705571590166331
N2O [GtonCO2_eq],East Asia,SSP4,optimistic,-0.05304907264559679,-0.05154820551820847,-0.049290548811636456,-0.04702162468657653
N2O [GtonCO2_eq],East Asia,SSP5,pessimistic,-0.05306727263178577,-0.05152942687259401,-0.049269130879735584,-0.047015955069126314
N2O [GtonCO2_eq],East Asia,SSP5,baseline,-0.05306727263178577,-0.05152942687259401,-0.049269130879735584,-0.047015955069126314
N2O [GtonCO2_eq],East Asia,SSP5,optimistic,-0.05305264374033679,-0.05150575999796451,-0.049237659079444655,-0.046978144091846766
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,pessimistic,-0.05116393721921711,-0.047746097205875394,-0.04265202625491234,-0.03756916591287818
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,baseline,-0.05116393721921711,-0.047746097205875394,-0.04265202625491234,-0.03756916591287818
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,optimistic,-0.05115065806842224,-0.04772848840299068,-0.0426321722925469,-0.037549406613528645
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,pessimistic,-0.05116204014250036,-0.04775219628404188,-0.04265730040801084,-0.037565856554897775
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,baseline,-0.05116204014250036,-0.04775219628404188,-0.04265730040801084,-0.037565856554897775
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,optimistic,-0.051148534883818736,-0.04773527074893048,-0.04263801706069664,-0.03754567666459097
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,pessimistic,-0.051159235214099937,-0.04776279013134622,-0.04267490658567581,-0.03758537351823544
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,-0.051159235214099937,-0.04776279013134622,-0.04267490658567581,-0.03758537351823544
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,-0.05114540393047577,-0.047746994524988345,-0.04265743381782852,-0.03756699139073806
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,-0.05115925204646942,-0.04776333541603601,-0.0426704005877363,-0.03756983501410494
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,-0.05115925204646942,-0.04776333541603601,-0.0426704005877363,-0.03756983501410494
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,-0.051145422342438435,-0.047747609257806634,-0.04265248129788293,-0.03755005027723544
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,-0.05116437303932025,-0.047742546354000055,-0.04263932726566703,-0.037567758098542944
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,-0.05116437303932025,-0.047742546354000055,-0.04263932726566703,-0.037567758098542944
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,-0.05115115059436703,-0.04772452667074286,-0.042618182221042744,-0.03754793962166763
CO2_b [GtonCO2_eq],Central Europe,SSP1,pessimistic,-0.05037630990966899,-0.050287889941057165,-0.05021626390457417,-0.05013032876659213
CO2_b [GtonCO2_eq],Central Europe,SSP1,baseline,-0.05037630990966899,-0.050287889941057165,-0.05021626390457417,-0.05013032876659213
CO2_b [GtonCO2_eq],Central Europe,SSP1,optimistic,-0.05035594316194744,-0.05025532997370161,-0.05017348994186511,-0.05007619486531286
CO2_b [GtonCO2_eq],Central Europe,SSP2,pessimistic,-0.05037383967216252,-0.05030227334524197,-0.05020770715662521,-0.050135581230699396
CO2_b [GtonCO2_eq],Central Europe,SSP2,baseline,-0.05037383967216252,-0.05030227334524197,-0.05020770715662521,-0.050135581230699396
CO2_b [GtonCO2_eq],Central Europe,SSP2,optimistic,-0.05035312630783712,-0.050271488632333196,-0.05016325168111049,-0.05008095126096531
CO2_b [GtonCO2_eq],Central Europe,SSP3,pessimistic,-0.05037107185453797,-0.05031859223907973,-0.0502412340460436,-0.05015498870812849
CO2_b [GtonCO2_eq],Central Europe,SSP3,baseline,-0.05037107185453797,-0.05031859223907973,-0.0502412340460436,-0.05015498870812849
CO2_b [GtonCO2_eq],Central Europe,SSP3,optimistic,-0.05034995557672295,-0.05028976786810483,-0.05020076786890427,-0.05010174259026823
CO2_b [GtonCO2_eq],Central Europe,SSP4,pessimistic,-0.05037130644015176,-0.05031772117455836,-0.05023152056249641,-0.050122182645934016
CO2_b [GtonCO2_eq],Central Europe,SSP4,baseline,-0.05037130644015176,-0.05031772117455836,-0.05023152056249641,-0.050122182645934016
CO2_b [GtonCO2_eq],Central Europe,SSP4,optimistic,-0.05035022095757899,-0.050288784201875214,-0.05018983927542105,-0.05006488759182594
CO2_b [GtonCO2_eq],Central Europe,SSP5,pessimistic,-0.050376546083889806,-0.050283540578097,-0.05019499002458453,-0.050119043060537376
CO2_b [GtonCO2_eq],Central Europe,SSP5,baseline,-0.050376546083889806,-0.050283540578097,-0.05019499002458453,-0.050119043060537376
CO2_b [GtonCO2_eq],Central Europe,SSP5,optimistic,-0.05035622009033566,-0.050250446138092354,-0.05014985871630352,-0.0500648594272547
CO2_b [GtonCO2_eq],Central Latin America,SSP1,pessimistic,-0.05038814068246607,-0.05031133283943228,-0.050219869356820546,-0.05008725310852597
CO2_b [GtonCO2_eq],Central Latin America,SSP1,baseline,-0.05038814068246607,-0.05031133283943228,-0.050219869356820546,-0.05008725310852597
CO2_b [GtonCO2_eq],Central Latin America,SSP1,optimistic,-0.05036983422028734,-0.0502828563520329,-0.05017841163216033,-0.05002811773662266
CO2_b [GtonCO2_eq],Central Latin America,SSP2,pessimistic,-0.05038549098377418,-0.05032241825117229,-0.050248742758101865,-0.050141011594983846
CO2_b [GtonCO2_eq],Central Latin America,SSP2,baseline,-0.05038549098377418,-0.05032241825117229,-0.050248742758101865,-0.050141011594983846
CO2_b [GtonCO2_eq],Central Latin America,SSP2,optimistic,-0.05036679747244328,-0.050295372457527125,-0.05021157642042861,-0.05008895727378523
CO2_b [GtonCO2_eq],Central Latin America,SSP3,pessimistic,-0.050382224529605564,-0.05033962659506424,-0.0502810166670852,-0.05020295235246058
CO2_b [GtonCO2_eq],Central Latin America,SSP3,baseline,-0.050382224529605564,-0.05033962659506424,-0.0502810166670852,-0.05020295235246058
CO2_b [GtonCO2_eq],Central Latin America,SSP3,optimistic,-0.05036306501020671,-0.05031474159275695,-0.05024803421976464,-0.05015941310332511
CO2_b [GtonCO2_eq],Central Latin America,SSP4,pessimistic,-0.050382431446309967,-0.05033970219751536,-0.05027283368531658,-0.05017275182721529
CO2_b [GtonCO2_eq],Central Latin America,SSP4,baseline,-0.050382431446309967,-0.05033970219751536,-0.05027283368531658,-0.05017275182721529
CO2_b [GtonCO2_eq],Central Latin America,SSP4,optimistic,-0.050363299868489815,-0.050314850313443064,-0.05023881512105754,-0.050125341696209164
CO2_b [GtonCO2_eq],Central Latin America,SSP5,pessimistic,-0.050388288016242934,-0.05031143340478041,-0.05017778481897845,-0.050087260990125594
CO2_b [GtonCO2_eq],Central Latin America,SSP5,baseline,-0.050388288016242934,-0.05031143340478041,-0.05017778481897845,-0.050087260990125594
CO2_b [GtonCO2_eq],Central Latin America,SSP5,optimistic,-0.05037002170362095,-0.05028301565114411,-0.05013045330405933,-0.05002877783086724
CO2_b [GtonCO2_eq],East Asia,SSP1,pessimistic,-0.05039209569172813,-0.05030683737501803,-0.05023531447345741,-0.05012582731347778
CO2_b [GtonCO2_eq],East Asia,SSP1,baseline,-0.05039209569172813,-0.05030683737501803,-0.05023531447345741,-0.05012582731347778
CO2_b [GtonCO2_eq],East Asia,SSP1,optimistic,-0.050375782317735165,-0.05027982939078295,-0.05019965153731093,-0.05007674800115725
CO2_b [GtonCO2_eq],East Asia,SSP2,pessimistic,-0.05039134213928498,-0.050318714796754954,-0.05023900175955564,-0.05015721722642508
CO2_b [GtonCO2_eq],East Asia,SSP2,baseline,-0.05039134213928498,-0.050318714796754954,-0.05023900175955564,-0.05015721722642508
CO2_b [GtonCO2_eq],East Asia,SSP2,optimistic,-0.050374911553392986,-0.05029320695469408,-0.05020358903047843,-0.05011183285325876
CO2_b [GtonCO2_eq],East Asia,SSP3,pessimistic,-0.05038895520391772,-0.050343189465806445,-0.050273563835572785,-0.05020010862084563
CO2_b [GtonCO2_eq],East Asia,SSP3,baseline,-0.05038895520391772,-0.050343189465806445,-0.050273563835572785,-0.05020010862084563
CO2_b [GtonCO2_eq],East Asia,SSP3,optimistic,-0.050372191587170614,-0.05032089869676796,-0.05024250093869285,-0.05015981530669095
CO2_b [GtonCO2_eq],East Asia,SSP4,pessimistic,-0.0503890779719804,-0.050341777702882354,-0.05026226517567726,-0.05016452863269871
CO2_b [GtonCO2_eq],East Asia,SSP4,baseline,-0.0503890779719804,-0.050341777702882354,-0.05026226517567726,-0.05016452863269871
CO2_b [GtonCO2_eq],East Asia,SSP4,optimistic,-0.05037232887891241,-0.05031930375061149,-0.05022970903239153,-0.05011972651482035
CO2_b [GtonCO2_eq],East Asia,SSP5,pessimistic,-0.050391941659223886,-0.050303293620183945,-0.05021076089240031,-0.050117903506320886
CO2_b [GtonCO2_eq],East Asia,SSP5,baseline,-0.050391941659223886,-0.050303293620183945,-0.05021076089240031,-0.050117903506320886
CO2_b [GtonCO2_eq],East Asia,SSP5,optimistic,-0.05037561911539951,-0.05027585704467553,-0.05017198165361813,-0.050068198170837803
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,pessimistic,-0.05041156501438314,-0.05035889159621494,-0.05030496880793651,-0.050250881461322415
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,baseline,-0.05041156501438314,-0.05035889159621494,-0.05030496880793651,-0.050250881461322415
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,optimistic,-0.05039608310133921,-0.05033602519449361,-0.05027400349791354,-0.050212606069387475
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,pessimistic,-0.05040975081894568,-0.050365357596027435,-0.05031096944426482,-0.05024689524270761
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,baseline,-0.05040975081894568,-0.050365357596027435,-0.05031096944426482,-0.05024689524270761
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,optimistic,-0.05039400825874507,-0.05034338556456883,-0.05028090811819452,-0.05020763654584821
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,pessimistic,-0.05040700491385559,-0.050376940062518895,-0.05033170800469405,-0.05027268612633294
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,-0.05040700491385559,-0.050376940062518895,-0.05033170800469405,-0.05027268612633294
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,-0.05039088414153701,-0.050356450726968316,-0.0503045149078304,-0.05023703589558048
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,-0.05040702528159808,-0.05037743823081888,-0.050326339255141204,-0.0502519908354764
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,-0.05040702528159808,-0.05037743823081888,-0.050326339255141204,-0.0502519908354764
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,-0.05039090652771749,-0.050357036463372064,-0.05029844844390977,-0.05021354536422263
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,-0.050411944740260665,-0.050355266837157554,-0.050290052366729406,-0.05024891406506207
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,-0.050411944740260665,-0.050355266837157554,-0.050290052366729406,-0.05024891406506207
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,-0.050396526783203346,-0.050331869279167,-0.050257064331798246,-0.050210632716216015
Eutrop. [MtonPO4_eq],Central Europe,SSP1,pessimistic,-1.0286966824626043,-0.9954039370979993,-0.9468151217348105,-0.8980710838610758
Eutrop. [MtonPO4_eq],Central Europe,SSP1,baseline,-1.0286966824626043,-0.9954039370979993,-0.9468151217348105,-0.8980710838610758
Eutrop. [MtonPO4_eq],Central Europe,SSP1,optimistic,-1.0283770437804598,-0.9949208224045517,-0.9462324773309897,-0.8973975426003213
Eutrop. [MtonPO4_eq],Central Europe,SSP2,pessimistic,-1.028645324551242,-0.9956909276365792,-0.9466523179826,-0.8981828635023639
Eutrop. [MtonPO4_eq],Central Europe,SSP2,baseline,-1.028645324551242,-0.9956909276365792,-0.9466523179826,-0.8981828635023639
