Impact,Region,SSP,Approach,2020,2030,2040,2050
CH4 [GtonCO2_eq],Central Europe,SSP1,optimistic,0.263408824,0.374757334,0.563836955,0.643178375
CH4 [GtonCO2_eq],Central Europe,SSP2,pessimistic,0.229672519,0.304153613,0.434948862,0.586076991
CH4 [GtonCO2_eq],Central Europe,SSP2,baseline,0.229672519,0.304153613,0.434948862,0.586076991
CH4 [GtonCO2_eq],Central Europe,SSP2,optimistic,0.263505595,0.342369362,0.478363325,0.630487018
CH4 [GtonCO2_eq],Central Europe,SSP3,pessimistic,0.231508112,0.311403833,0.367004029,0.407564181
CH4 [GtonCO2_eq],Central Europe,SSP3,baseline,0.231508112,0.311403833,0.367004029,0.407564181
CH4 [GtonCO2_eq],Central Europe,SSP3,optimistic,0.265532204,0.350347288,0.404729879,0.439935055
CH4 [GtonCO2_eq],Central Europe,SSP4,pessimistic,0.229842797,0.311298979,0.372676273,0.451383285
CH4 [GtonCO2_eq],Central Europe,SSP4,baseline,0.229842797,0.311298979,0.372676273,0.451383285
CH4 [GtonCO2_eq],Central Europe,SSP4,optimistic,0.263690608,0.350232033,0.410884073,0.486713683
CH4 [GtonCO2_eq],Central Europe,SSP5,pessimistic,0.229405787,0.339135264,0.565036083,0.641515413
CH4 [GtonCO2_eq],Central Europe,SSP5,baseline,0.229405787,0.339135264,0.565036083,0.641515413
CH4 [GtonCO2_eq],Central Europe,SSP5,optimistic,0.263205565,0.380734528,0.619475529,0.689715625
CH4 [GtonCO2_eq],Central Latin America,SSP1,pessimistic,0.140813276,0.26365188,0.428552329,0.490935874
CH4 [GtonCO2_eq],Central Latin America,SSP1,baseline,0.140813276,0.26365188,0.428552329,0.490935874
CH4 [GtonCO2_eq],Central Latin America,SSP1,optimistic,0.16642001,0.301104322,0.479934357,0.544628688
CH4 [GtonCO2_eq],Central Latin America,SSP2,pessimistic,0.135195737,0.225578504,0.381489538,0.539965749
CH4 [GtonCO2_eq],Central Latin America,SSP2,baseline,0.135195737,0.225578504,0.381489538,0.539965749
CH4 [GtonCO2_eq],Central Latin America,SSP2,optimistic,0.160196277,0.259048691,0.428426107,0.598560161
CH4 [GtonCO2_eq],Central Latin America,SSP3,pessimistic,0.130069784,0.208328722,0.282711757,0.367767463
CH4 [GtonCO2_eq],Central Latin America,SSP3,baseline,0.130069784,0.208328722,0.282711757,0.367767463
CH4 [GtonCO2_eq],Central Latin America,SSP3,optimistic,0.154510329,0.239986655,0.319875823,0.410546882
CH4 [GtonCO2_eq],Central Latin America,SSP4,pessimistic,0.127483164,0.210282976,0.301127246,0.433227127
CH4 [GtonCO2_eq],Central Latin America,SSP4,baseline,0.127483164,0.210282976,0.301127246,0.433227127
CH4 [GtonCO2_eq],Central Latin America,SSP4,optimistic,0.151642866,0.242146322,0.340136921,0.482203521
CH4 [GtonCO2_eq],Central Latin America,SSP5,pessimistic,0.141589628,0.270275488,0.443876171,0.482415566
CH4 [GtonCO2_eq],Central Latin America,SSP5,baseline,0.141589628,0.270275488,0.443876171,0.482415566
CH4 [GtonCO2_eq],Central Latin America,SSP5,optimistic,0.167281032,0.308402369,0.496660407,0.535005133
CH4 [GtonCO2_eq],East Asia,SSP1,pessimistic,0.139386926,0.260483285,0.414624128,0.472062925
CH4 [GtonCO2_eq],East Asia,SSP1,baseline,0.139386926,0.260483285,0.414624128,0.472062925
CH4 [GtonCO2_eq],East Asia,SSP1,optimistic,0.164732202,0.297312006,0.463886081,0.522715795
CH4 [GtonCO2_eq],East Asia,SSP2,pessimistic,0.133763836,0.222855057,0.372650799,0.52058734
CH4 [GtonCO2_eq],East Asia,SSP2,baseline,0.133763836,0.222855057,0.372650799,0.52058734
CH4 [GtonCO2_eq],East Asia,SSP2,optimistic,0.15850377,0.255771613,0.418028575,0.576017362
CH4 [GtonCO2_eq],East Asia,SSP3,pessimistic,0.128632392,0.205649916,0.27763937,0.358974947
CH4 [GtonCO2_eq],East Asia,SSP3,baseline,0.128632392,0.205649916,0.27763937,0.358974947
CH4 [GtonCO2_eq],East Asia,SSP3,optimistic,0.152813052,0.236768889,0.313735797,0.399906562
CH4 [GtonCO2_eq],East Asia,SSP4,pessimistic,0.126055992,0.207595781,0.295828055,0.423137616
CH4 [GtonCO2_eq],East Asia,SSP4,baseline,0.126055992,0.207595781,0.295828055,0.423137616
CH4 [GtonCO2_eq],East Asia,SSP4,optimistic,0.149957644,0.238918136,0.333725808,0.470021386
CH4 [GtonCO2_eq],East Asia,SSP5,pessimistic,0.140162559,0.266643733,0.428790548,0.46529987
CH4 [GtonCO2_eq],East Asia,SSP5,baseline,0.140162559,0.266643733,0.428790548,0.46529987
CH4 [GtonCO2_eq],East Asia,SSP5,optimistic,0.165592222,0.30409668,0.479315139,0.51504222
CH4 [GtonCO2_eq],North Africa and Middle East,SSP1,pessimistic,0.136797001,0.252998909,0.405043696,0.443871192
CH4 [GtonCO2_eq],North Africa and Middle East,SSP1,baseline,0.136797001,0.252998909,0.405043696,0.443871192
CH4 [GtonCO2_eq],North Africa and Middle East,SSP1,optimistic,0.161190447,0.287182805,0.448531539,0.483630834
CH4 [GtonCO2_eq],North Africa and Middle East,SSP2,pessimistic,0.129892278,0.215455515,0.351120369,0.4820726
CH4 [GtonCO2_eq],North Africa and Middle East,SSP2,baseline,0.129892278,0.215455515,0.351120369,0.4820726
CH4 [GtonCO2_eq],North Africa and Middle East,SSP2,optimistic,0.153558456,0.245886202,0.390004457,0.525065405
CH4 [GtonCO2_eq],North Africa and Middle East,SSP3,pessimistic,0.123511153,0.197302881,0.257314086,0.316542911
CH4 [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,0.123511153,0.197302881,0.257314086,0.316542911
CH4 [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,0.146491286,0.225923295,0.287815996,0.346985956
CH4 [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,0.120913187,0.199407617,0.274604115,0.374697616
CH4 [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,0.120913187,0.199407617,0.274604115,0.374697616
CH4 [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,0.143617016,0.228229155,0.30666878,0.409711306
CH4 [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,0.137546187,0.25966386,0.422900457,0.435897771
CH4 [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,0.137546187,0.25966386,0.422900457,0.435897771
CH4 [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,0.162016669,0.294496605,0.467870996,0.474783987
CH4 [GtonCO2_eq],Median,SSP1,pessimistic,0.141393975,0.268629742,0.446745817,0.519595256
CH4 [GtonCO2_eq],Median,SSP1,baseline,0.141393975,0.268629742,0.446745817,0.519595256
CH4 [GtonCO2_eq],Median,SSP1,optimistic,0.167260209,0.307161979,0.501411637,0.578446661
CH4 [GtonCO2_eq],Median,SSP2,pessimistic,0.1356716,0.229282605,0.393487673,0.569076148
CH4 [GtonCO2_eq],Median,SSP2,baseline,0.1356716,0.229282605,0.393487673,0.569076148
CH4 [GtonCO2_eq],Median,SSP2,optimistic,0.160920321,0.263653656,0.442968732,0.633097814
CH4 [GtonCO2_eq],Median,SSP3,pessimistic,0.130500122,0.210841014,0.290366998,0.3824108
CH4 [GtonCO2_eq],Median,SSP3,baseline,0.130500122,0.210841014,0.290366998,0.3824108
CH4 [GtonCO2_eq],Median,SSP3,optimistic,0.155180149,0.243258997,0.329396271,0.42858287
CH4 [GtonCO2_eq],Median,SSP4,pessimistic,0.127892194,0.212947096,0.309608855,0.451643683
CH4 [GtonCO2_eq],Median,SSP4,baseline,0.127892194,0.212947096,0.309608855,0.451643683
CH4 [GtonCO2_eq],Median,SSP4,optimistic,0.152287825,0.245583033,0.350607851,0.504619747
CH4 [GtonCO2_eq],Median,SSP5,pessimistic,0.142204687,0.275425601,0.464254926,0.509254942
CH4 [GtonCO2_eq],Median,SSP5,baseline,0.142204687,0.275425601,0.464254926,0.509254942
CH4 [GtonCO2_eq],Median,SSP5,optimistic,0.168158196,0.314663149,0.520568666,0.566754479
N2O [GtonCO2_eq],Central Europe,SSP1,pessimistic,0.129183027,0.190454443,0.30283512,0.362452482
N2O [GtonCO2_eq],Central Europe,SSP1,baseline,0.129183027,0.190454443,0.30283512,0.362452482
N2O [GtonCO2_eq],Central Europe,SSP1,optimistic,0.150073025,0.216768566,0.337588107,0.398111619
N2O [GtonCO2_eq],Central Europe,SSP2,pessimistic,0.129104587,0.172914005,0.254950428,0.354818547
N2O [GtonCO2_eq],Central Europe,SSP2,baseline,0.129104587,0.172914005,0.254950428,0.354818547
N2O [GtonCO2_eq],Central Europe,SSP2,optimistic,0.149995545,0.197348106,0.284998604,0.389826668
N2O [GtonCO2_eq],Central Europe,SSP3,pessimistic,0.130217221,0.17668688,0.212821143,0.242672031
N2O [GtonCO2_eq],Central Europe,SSP3,baseline,0.130217221,0.17668688,0.212821143,0.242672031
N2O [GtonCO2_eq],Central Europe,SSP3,optimistic,0.151230692,0.201564896,0.238788409,0.267949593
N2O [GtonCO2_eq],Central Europe,SSP4,pessimistic,0.129318322,0.176629984,0.216152233,0.269923609
N2O [GtonCO2_eq],Central Europe,SSP4,baseline,0.129318322,0.176629984,0.216152233,0.269923609
N2O [GtonCO2_eq],Central Europe,SSP4,optimistic,0.150224994,0.201501504,0.242454601,0.297583311
N2O [GtonCO2_eq],Central Europe,SSP5,pessimistic,0.12906519,0.193933111,0.332991545,0.388821214
N2O [GtonCO2_eq],Central Europe,SSP5,baseline,0.12906519,0.193933111,0.332991545,0.388821214
N2O [GtonCO2_eq],Central Europe,SSP5,optimistic,0.149942691,0.220602668,0.370775185,0.426827478
N2O [GtonCO2_eq],Central Latin America,SSP1,pessimistic,0.079748832,0.149168487,0.252216689,0.297205981
N2O [GtonCO2_eq],Central Latin America,SSP1,baseline,0.079748832,0.149168487,0.252216689,0.297205981
N2O [GtonCO2_eq],Central Latin America,SSP1,optimistic,0.095288685,0.172074503,0.284665991,0.332199151
N2O [GtonCO2_eq],Central Latin America,SSP2,pessimistic,0.076593442,0.127254692,0.218561107,0.318357787
N2O [GtonCO2_eq],Central Latin America,SSP2,baseline,0.076593442,0.127254692,0.218561107,0.318357787
N2O [GtonCO2_eq],Central Latin America,SSP2,optimistic,0.091764375,0.1476903,0.247778863,0.355977347
N2O [GtonCO2_eq],Central Latin America,SSP3,pessimistic,0.07389037,0.11760854,0.159524414,0.207187067
N2O [GtonCO2_eq],Central Latin America,SSP3,baseline,0.07389037,0.11760854,0.159524414,0.207187067
N2O [GtonCO2_eq],Central Latin America,SSP3,optimistic,0.088731818,0.136937345,0.182463633,0.233920381
N2O [GtonCO2_eq],Central Latin America,SSP4,pessimistic,0.072467472,0.118704224,0.169886454,0.24451492
N2O [GtonCO2_eq],Central Latin America,SSP4,baseline,0.072467472,0.118704224,0.169886454,0.24451492
N2O [GtonCO2_eq],Central Latin America,SSP4,optimistic,0.087140128,0.138158589,0.193968032,0.275163907
N2O [GtonCO2_eq],Central Latin America,SSP5,pessimistic,0.080162223,0.153441419,0.264315011,0.300399869
N2O [GtonCO2_eq],Central Latin America,SSP5,baseline,0.080162223,0.153441419,0.264315011,0.300399869
N2O [GtonCO2_eq],Central Latin America,SSP5,optimistic,0.095752144,0.176796299,0.297865672,0.335247704
N2O [GtonCO2_eq],East Asia,SSP1,pessimistic,0.079992728,0.151120924,0.255406826,0.306394661
N2O [GtonCO2_eq],East Asia,SSP1,baseline,0.079992728,0.151120924,0.255406826,0.306394661
N2O [GtonCO2_eq],East Asia,SSP1,optimistic,0.095680393,0.174590396,0.289100174,0.343897511
N2O [GtonCO2_eq],East Asia,SSP2,pessimistic,0.076801205,0.128916789,0.223331657,0.328366716
N2O [GtonCO2_eq],East Asia,SSP2,baseline,0.076801205,0.128916789,0.223331657,0.328366716
N2O [GtonCO2_eq],East Asia,SSP2,optimistic,0.092113611,0.149855829,0.253886199,0.368689661
N2O [GtonCO2_eq],East Asia,SSP3,pessimistic,0.074066972,0.119077158,0.163908619,0.216297237
N2O [GtonCO2_eq],East Asia,SSP3,baseline,0.074066972,0.119077158,0.163908619,0.216297237
N2O [GtonCO2_eq],East Asia,SSP3,optimistic,0.089044449,0.138874387,0.187997643,0.245205021
N2O [GtonCO2_eq],East Asia,SSP4,pessimistic,0.072632976,0.120193629,0.174597562,0.255350626
N2O [GtonCO2_eq],East Asia,SSP4,baseline,0.072632976,0.120193629,0.174597562,0.255350626
N2O [GtonCO2_eq],East Asia,SSP4,optimistic,0.087439528,0.14012024,0.199890553,0.288506621
N2O [GtonCO2_eq],East Asia,SSP5,pessimistic,0.080410223,0.155163699,0.26750635,0.310329931
N2O [GtonCO2_eq],East Asia,SSP5,baseline,0.080410223,0.155163699,0.26750635,0.310329931
N2O [GtonCO2_eq],East Asia,SSP5,optimistic,0.096148695,0.179065392,0.30232037,0.347809145
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,pessimistic,0.078166303,0.144507059,0.243405437,0.278312154
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,baseline,0.078166303,0.144507059,0.243405437,0.278312154
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,optimistic,0.093044863,0.165625783,0.271771716,0.306171624
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,pessimistic,0.074185622,0.122831746,0.203718394,0.29205276
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,baseline,0.074185622,0.122831746,0.203718394,0.29205276
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,optimistic,0.088613882,0.141599501,0.22849994,0.321399426
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,pessimistic,0.070883162,0.112295957,0.14669486,0.180596618
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,0.070883162,0.112295957,0.14669486,0.180596618
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,0.084911778,0.129925568,0.165895395,0.200383701
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,0.069445636,0.113793658,0.156602011,0.21390642
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,0.069445636,0.113793658,0.156602011,0.21390642
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,0.083307295,0.13156894,0.176797726,0.236699017
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,0.078657751,0.148844478,0.257811031,0.28284301
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,0.078657751,0.148844478,0.257811031,0.28284301
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,0.093587909,0.170403919,0.287431614,0.310843123
N2O [GtonCO2_eq],Median,SSP1,pessimistic,0.079661193,0.149402002,0.253147559,0.299024738
N2O [GtonCO2_eq],Median,SSP1,baseline,0.079661193,0.149402002,0.253147559,0.299024738
N2O [GtonCO2_eq],Median,SSP1,optimistic,0.095066907,0.172034393,0.28520493,0.33350034
N2O [GtonCO2_eq],Median,SSP2,pessimistic,0.076397403,0.127211648,0.216918464,0.316960867
N2O [GtonCO2_eq],Median,SSP2,baseline,0.076397403,0.127211648,0.216918464,0.316960867
N2O [GtonCO2_eq],Median,SSP2,optimistic,0.09142903,0.147358353,0.245394499,0.353555388
N2O [GtonCO2_eq],Median,SSP3,pessimistic,0.073727364,0.116958034,0.158015557,0.203308963
N2O [GtonCO2_eq],Median,SSP3,baseline,0.073727364,0.116958034,0.158015557,0.203308963
N2O [GtonCO2_eq],Median,SSP3,optimistic,0.088434117,0.135950255,0.180257179,0.228710195
N2O [GtonCO2_eq],Median,SSP4,pessimistic,0.072303654,0.11827922,0.168457078,0.24036608
N2O [GtonCO2_eq],Median,SSP4,baseline,0.072303654,0.11827922,0.168457078,0.24036608
N2O [GtonCO2_eq],Median,SSP4,optimistic,0.086842584,0.137411883,0.1918268,0.269564899
N2O [GtonCO2_eq],Median,SSP5,pessimistic,0.080133984,0.153563023,0.266586498,0.303211272
N2O [GtonCO2_eq],Median,SSP5,baseline,0.080133984,0.153563023,0.266586498,0.303211272
N2O [GtonCO2_eq],Median,SSP5,optimistic,0.095593305,0.176641357,0.299915651,0.337823313
CO2_b [GtonCO2_eq],Central Europe,SSP1,pessimistic,0.127860756,0.201618703,0.358305131,0.482682223
CO2_b [GtonCO2_eq],Central Europe,SSP1,baseline,0.127860756,0.201618703,0.358305131,0.482682223
CO2_b [GtonCO2_eq],Central Europe,SSP1,optimistic,0.15226186,0.235997063,0.413523566,0.554727636
CO2_b [GtonCO2_eq],Central Europe,SSP2,pessimistic,0.12769723,0.182620844,0.301009916,0.472466318
CO2_b [GtonCO2_eq],Central Europe,SSP2,baseline,0.12769723,0.182620844,0.301009916,0.472466318
CO2_b [GtonCO2_eq],Central Europe,SSP2,optimistic,0.152095014,0.214519453,0.348711765,0.543185907
CO2_b [GtonCO2_eq],Central Europe,SSP3,pessimistic,0.128827914,0.186387383,0.250028279,0.321512925
CO2_b [GtonCO2_eq],Central Europe,SSP3,baseline,0.128827914,0.186387383,0.250028279,0.321512925
CO2_b [GtonCO2_eq],Central Europe,SSP3,optimistic,0.153370433,0.218853965,0.291181257,0.372473377
CO2_b [GtonCO2_eq],Central Europe,SSP4,pessimistic,0.127958642,0.186328767,0.25398119,0.358174602
CO2_b [GtonCO2_eq],Central Europe,SSP4,baseline,0.127958642,0.186328767,0.25398119,0.358174602
CO2_b [GtonCO2_eq],Central Europe,SSP4,optimistic,0.152377424,0.218786949,0.29566693,0.41396582
CO2_b [GtonCO2_eq],Central Europe,SSP5,pessimistic,0.127735368,0.205525363,0.393927618,0.517723841
CO2_b [GtonCO2_eq],Central Europe,SSP5,baseline,0.127735368,0.205525363,0.393927618,0.517723841
CO2_b [GtonCO2_eq],Central Europe,SSP5,optimistic,0.152121413,0.240380188,0.453960199,0.594511943
CO2_b [GtonCO2_eq],Central Latin America,SSP1,pessimistic,0.077377017,0.149635381,0.271074095,0.339360437
CO2_b [GtonCO2_eq],Central Latin America,SSP1,baseline,0.077377017,0.149635381,0.271074095,0.339360437
CO2_b [GtonCO2_eq],Central Latin America,SSP1,optimistic,0.094728214,0.176707142,0.313213489,0.389497475
CO2_b [GtonCO2_eq],Central Latin America,SSP2,pessimistic,0.074313999,0.127428244,0.232242767,0.36049942
CO2_b [GtonCO2_eq],Central Latin America,SSP2,baseline,0.074313999,0.127428244,0.232242767,0.36049942
CO2_b [GtonCO2_eq],Central Latin America,SSP2,optimistic,0.091252412,0.151568501,0.270094715,0.41435467
CO2_b [GtonCO2_eq],Central Latin America,SSP3,pessimistic,0.071790138,0.11775827,0.168270002,0.23096338
CO2_b [GtonCO2_eq],Central Latin America,SSP3,baseline,0.071790138,0.11775827,0.168270002,0.23096338
CO2_b [GtonCO2_eq],Central Latin America,SSP3,optimistic,0.088364591,0.140589442,0.197943911,0.269177371
CO2_b [GtonCO2_eq],Central Latin America,SSP4,pessimistic,0.070433451,0.118855245,0.179235753,0.272843972
CO2_b [GtonCO2_eq],Central Latin America,SSP4,baseline,0.070433451,0.118855245,0.179235753,0.272843972
CO2_b [GtonCO2_eq],Central Latin America,SSP4,optimistic,0.086820227,0.141834849,0.210389038,0.31665908
CO2_b [GtonCO2_eq],Central Latin America,SSP5,pessimistic,0.077765263,0.154210543,0.285466295,0.345842979
CO2_b [GtonCO2_eq],Central Latin America,SSP5,baseline,0.077765263,0.154210543,0.285466295,0.345842979
CO2_b [GtonCO2_eq],Central Latin America,SSP5,optimistic,0.095171868,0.181825483,0.329082955,0.395812276
CO2_b [GtonCO2_eq],East Asia,SSP1,pessimistic,0.077048339,0.149129184,0.266202422,0.334109828
CO2_b [GtonCO2_eq],East Asia,SSP1,baseline,0.077048339,0.149129184,0.266202422,0.334109828
CO2_b [GtonCO2_eq],East Asia,SSP1,optimistic,0.094336652,0.176106276,0.307655793,0.383456603
CO2_b [GtonCO2_eq],East Asia,SSP2,pessimistic,0.073977268,0.127003358,0.230129099,0.354941643
CO2_b [GtonCO2_eq],East Asia,SSP2,baseline,0.073977268,0.127003358,0.230129099,0.354941643
CO2_b [GtonCO2_eq],East Asia,SSP2,optimistic,0.090851267,0.151062002,0.267663458,0.408016322
CO2_b [GtonCO2_eq],East Asia,SSP3,pessimistic,0.071445911,0.117308098,0.167690788,0.230233694
CO2_b [GtonCO2_eq],East Asia,SSP3,baseline,0.071445911,0.117308098,0.167690788,0.230233694
CO2_b [GtonCO2_eq],East Asia,SSP3,optimistic,0.087954527,0.140052851,0.197253126,0.268307006
CO2_b [GtonCO2_eq],East Asia,SSP4,pessimistic,0.070089808,0.11840678,0.178658239,0.272032669
CO2_b [GtonCO2_eq],East Asia,SSP4,baseline,0.070089808,0.11840678,0.178658239,0.272032669
CO2_b [GtonCO2_eq],East Asia,SSP4,optimistic,0.086410857,0.141300288,0.209700297,0.315700762
CO2_b [GtonCO2_eq],East Asia,SSP5,pessimistic,0.077437199,0.153373235,0.280251969,0.340988443
CO2_b [GtonCO2_eq],East Asia,SSP5,baseline,0.077437199,0.153373235,0.280251969,0.340988443
CO2_b [GtonCO2_eq],East Asia,SSP5,optimistic,0.094781036,0.180857031,0.323115397,0.390276683
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,pessimistic,0.07804275,0.153219259,0.287309339,0.363452584
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,baseline,0.07804275,0.153219259,0.287309339,0.363452584
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,optimistic,0.095394508,0.18060014,0.331160587,0.416129058
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,pessimistic,0.074032602,0.130102382,0.238892967,0.381289156
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,baseline,0.074032602,0.130102382,0.238892967,0.381289156
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,optimistic,0.090856958,0.154434566,0.277368489,0.437308533
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,pessimistic,0.070891472,0.118806928,0.171237985,0.235340419
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,0.070891472,0.118806928,0.171237985,0.235340419
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,0.087254691,0.141659922,0.201113462,0.273829616
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,0.0694792,0.120505378,0.182891288,0.278929224
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,0.0694792,0.120505378,0.182891288,0.278929224
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,0.085648401,0.143547911,0.214314762,0.323236172
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,0.078562578,0.158040648,0.305125552,0.369357741
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,0.078562578,0.158040648,0.305125552,0.369357741
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,0.095975553,0.185995771,0.350837618,0.421763947
CO2_b [GtonCO2_eq],Median,SSP1,pessimistic,0.077764297,0.151463332,0.275042039,0.345497865
CO2_b [GtonCO2_eq],Median,SSP1,baseline,0.077764297,0.151463332,0.275042039,0.345497865
CO2_b [GtonCO2_eq],Median,SSP1,optimistic,0.095115583,0.178680863,0.317734031,0.396458565
CO2_b [GtonCO2_eq],Median,SSP2,pessimistic,0.074536417,0.128798352,0.234105484,0.365301856
CO2_b [GtonCO2_eq],Median,SSP2,baseline,0.074536417,0.128798352,0.234105484,0.365301856
CO2_b [GtonCO2_eq],Median,SSP2,optimistic,0.091464028,0.153026761,0.27214665,0.419814921
CO2_b [GtonCO2_eq],Median,SSP3,pessimistic,0.07203033,0.118326441,0.169742144,0.233041039
CO2_b [GtonCO2_eq],Median,SSP3,baseline,0.07203033,0.118326441,0.169742144,0.233041039
CO2_b [GtonCO2_eq],Median,SSP3,optimistic,0.088594479,0.141161974,0.199495148,0.271347793
CO2_b [GtonCO2_eq],Median,SSP4,pessimistic,0.070662219,0.119722817,0.18104191,0.275709159
CO2_b [GtonCO2_eq],Median,SSP4,baseline,0.070662219,0.119722817,0.18104191,0.275709159
CO2_b [GtonCO2_eq],Median,SSP4,optimistic,0.087038006,0.142727139,0.212306948,0.319715635
CO2_b [GtonCO2_eq],Median,SSP5,pessimistic,0.078233754,0.155862083,0.290538286,0.350852166
CO2_b [GtonCO2_eq],Median,SSP5,baseline,0.078233754,0.155862083,0.290538286,0.350852166
CO2_b [GtonCO2_eq],Median,SSP5,optimistic,0.095645685,0.183618563,0.334857108,0.40154219
Eutrop. [MtonPO4_eq],Central Europe,SSP1,pessimistic,2.644612185,4.045179409,6.868765365,8.837735538
Eutrop. [MtonPO4_eq],Central Europe,SSP1,baseline,2.644612185,4.045179409,6.868765365,8.837735538
Eutrop. [MtonPO4_eq],Central Europe,SSP1,optimistic,3.031857157,4.562102751,7.629823636,9.742416192
Eutrop. [MtonPO4_eq],Central Europe,SSP2,pessimistic,2.641772419,3.66678173,5.771159492,8.648015589
Eutrop. [MtonPO4_eq],Central Europe,SSP2,baseline,2.641772419,3.66678173,5.771159492,8.648015589
Eutrop. [MtonPO4_eq],Central Europe,SSP2,optimistic,3.029020063,4.14670705,6.429111809,9.536181435
Eutrop. [MtonPO4_eq],Central Europe,SSP3,pessimistic,2.665151307,3.743250434,4.797936505,5.882886186
Eutrop. [MtonPO4_eq],Central Europe,SSP3,baseline,2.665151307,3.743250434,4.797936505,5.882886186
Eutrop. [MtonPO4_eq],Central Europe,SSP3,optimistic,3.054645217,4.231845321,5.366191237,6.523563169
Eutrop. [MtonPO4_eq],Central Europe,SSP4,pessimistic,2.647161374,3.742071969,4.873328371,6.552520474
Eutrop. [MtonPO4_eq],Central Europe,SSP4,baseline,2.647161374,3.742071969,4.873328371,6.552520474
Eutrop. [MtonPO4_eq],Central Europe,SSP4,optimistic,3.034673832,4.230539445,5.448933774,7.253788072
Eutrop. [MtonPO4_eq],Central Europe,SSP5,pessimistic,2.642072426,4.12238901,7.551478996,9.480286707
Eutrop. [MtonPO4_eq],Central Europe,SSP5,baseline,2.642072426,4.12238901,7.551478996,9.480286707
Eutrop. [MtonPO4_eq],Central Europe,SSP5,optimistic,3.02908535,4.646333912,8.378844065,10.44445424
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,pessimistic,1.612809849,3.045053647,5.332371824,6.482160876
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,baseline,1.612809849,3.045053647,5.332371824,6.482160876
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,optimistic,1.891072161,3.462179865,5.940874905,7.161604086
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,pessimistic,1.549501277,2.595452879,4.570297695,6.873272935
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,baseline,1.549501277,2.595452879,4.570297695,6.873272935
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,optimistic,1.821143322,2.967587966,5.117852512,7.602979242
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,pessimistic,1.496910973,2.399884014,3.315812721,4.394686103
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,baseline,1.496910973,2.399884014,3.315812721,4.394686103
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,optimistic,1.762636314,2.751810689,3.745479864,4.912349565
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,pessimistic,1.468682793,2.422109655,3.530589,5.189268534
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,baseline,1.468682793,2.422109655,3.530589,5.189268534
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,optimistic,1.731388745,2.776324919,3.981690594,5.782825485
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,pessimistic,1.620891552,3.136914674,5.614529991,6.619378215
